,problem,problem_entities
61,The value of cellX should be greater than or equal to 23.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The value of'}, {'start': 13, 'end': 18, 'type': 'VARIABLE', 'entity': 'cellX'}, {'start': 18, 'end': 28, 'type': 'DESC', 'entity': ' should be'}, {'start': 29, 'end': 53, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 54, 'end': 56, 'type': 'PARAMETER', 'entity': '23'}, {'start': 56, 'end': 56, 'type': 'DESC', 'entity': '.'}]"
62,The temperature of roomY must be greater than or equal to 24.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The temperature of'}, {'start': 19, 'end': 24, 'type': 'VARIABLE', 'entity': 'roomY'}, {'start': 24, 'end': 32, 'type': 'DESC', 'entity': ' must be'}, {'start': 33, 'end': 57, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 58, 'end': 60, 'type': 'PARAMETER', 'entity': '24'}, {'start': 60, 'end': 60, 'type': 'DESC', 'entity': '.'}]"
63,The value of lyZ must be greater than or equal to 10.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The value of'}, {'start': 13, 'end': 16, 'type': 'VARIABLE', 'entity': 'lyZ'}, {'start': 16, 'end': 24, 'type': 'DESC', 'entity': ' must be'}, {'start': 25, 'end': 49, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 50, 'end': 52, 'type': 'PARAMETER', 'entity': '10'}, {'start': 52, 'end': 52, 'type': 'DESC', 'entity': '.'}]"
64,The quantity in bxA should exceed or equal 100 units.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The quantity in'}, {'start': 16, 'end': 19, 'type': 'VARIABLE', 'entity': 'bxA'}, {'start': 19, 'end': 26, 'type': 'DESC', 'entity': ' should'}, {'start': 27, 'end': 42, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 43, 'end': 46, 'type': 'PARAMETER', 'entity': '100'}, {'start': 46, 'end': 52, 'type': 'DESC', 'entity': ' units.'}]"
65,The speed of arB must surpass or equal 80 kilometers per hour.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The speed of'}, {'start': 13, 'end': 16, 'type': 'VARIABLE', 'entity': 'arB'}, {'start': 16, 'end': 21, 'type': 'DESC', 'entity': ' must'}, {'start': 22, 'end': 38, 'type': 'DESC', 'entity': 'surpass or equal'}, {'start': 39, 'end': 41, 'type': 'PARAMETER', 'entity': '80'}, {'start': 41, 'end': 61, 'type': 'DESC', 'entity': ' kilometers per hour.'}]"
66,mthC should be higher than or equal to 10000.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'mthC'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 38, 'type': 'DESC', 'entity': 'higher than or equal to'}, {'start': 39, 'end': 44, 'type': 'PARAMETER', 'entity': '10000'}, {'start': 44, 'end': 44, 'type': 'DESC', 'entity': '.'}]"
67,The length of reD must extend beyond or equal 2 meters.,"[{'start': 0, 'end': 13, 'type': 'DESC', 'entity': 'The length of'}, {'start': 14, 'end': 17, 'type': 'VARIABLE', 'entity': 'reD'}, {'start': 17, 'end': 22, 'type': 'DESC', 'entity': ' must'}, {'start': 23, 'end': 45, 'type': 'DESC', 'entity': 'extend beyond or equal'}, {'start': 46, 'end': 47, 'type': 'PARAMETER', 'entity': '2'}, {'start': 47, 'end': 54, 'type': 'DESC', 'entity': ' meters.'}]"
68,The level of humidity in grseE should rise above or equal to 70%.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The level of humidity in'}, {'start': 25, 'end': 30, 'type': 'VARIABLE', 'entity': 'grseE'}, {'start': 30, 'end': 37, 'type': 'DESC', 'entity': ' should'}, {'start': 38, 'end': 60, 'type': 'DESC', 'entity': 'rise above or equal to'}, {'start': 61, 'end': 63, 'type': 'PARAMETER', 'entity': '70'}, {'start': 63, 'end': 64, 'type': 'DESC', 'entity': '%.'}]"
69,pstF needs to exceed or equal 500.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'pstF'}, {'start': 4, 'end': 13, 'type': 'DESC', 'entity': ' needs to'}, {'start': 14, 'end': 29, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 30, 'end': 33, 'type': 'PARAMETER', 'entity': '500'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
70,sonG must be greater than or equal to 5.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'sonG'}, {'start': 4, 'end': 12, 'type': 'DESC', 'entity': ' must be'}, {'start': 13, 'end': 37, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 38, 'end': 39, 'type': 'PARAMETER', 'entity': '5'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
71,tkH should be longer than or equal to 30 minutes.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'tkH'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 34, 'type': 'DESC', 'entity': 'longer than or equal'}, {'start': 34, 'end': 37, 'type': 'DESC', 'entity': ' to'}, {'start': 38, 'end': 40, 'type': 'PARAMETER', 'entity': '30'}, {'start': 40, 'end': 48, 'type': 'DESC', 'entity': ' minutes.'}]"
72,"The population of iI should exceed or equal 100,000 inhabitants.","[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The population of'}, {'start': 18, 'end': 20, 'type': 'VARIABLE', 'entity': 'iI'}, {'start': 20, 'end': 27, 'type': 'DESC', 'entity': ' should'}, {'start': 28, 'end': 43, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 44, 'end': 51, 'type': 'PARAMETER', 'entity': '100,000'}, {'start': 51, 'end': 63, 'type': 'DESC', 'entity': ' inhabitants.'}]"
73,The weight of packageP should be above or equal to 5 kilograms.,"[{'start': 0, 'end': 13, 'type': 'DESC', 'entity': 'The weight of'}, {'start': 14, 'end': 22, 'type': 'VARIABLE', 'entity': 'packageP'}, {'start': 22, 'end': 32, 'type': 'DESC', 'entity': ' should be'}, {'start': 33, 'end': 50, 'type': 'DESC', 'entity': 'above or equal to'}, {'start': 51, 'end': 52, 'type': 'PARAMETER', 'entity': '5'}, {'start': 52, 'end': 62, 'type': 'DESC', 'entity': ' kilograms.'}]"
74,"The value of stock portfolioQ must be greater than or equal to 10,000 dollars.","[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The value of stock'}, {'start': 19, 'end': 29, 'type': 'VARIABLE', 'entity': 'portfolioQ'}, {'start': 29, 'end': 37, 'type': 'DESC', 'entity': ' must be'}, {'start': 38, 'end': 62, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 63, 'end': 69, 'type': 'PARAMETER', 'entity': '10,000'}, {'start': 69, 'end': 77, 'type': 'DESC', 'entity': ' dollars.'}]"
75,The capacity of storageTankX should exceed or equal 100 liters.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The capacity of'}, {'start': 16, 'end': 28, 'type': 'VARIABLE', 'entity': 'storageTankX'}, {'start': 28, 'end': 35, 'type': 'DESC', 'entity': ' should'}, {'start': 36, 'end': 51, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 52, 'end': 55, 'type': 'PARAMETER', 'entity': '100'}, {'start': 55, 'end': 62, 'type': 'DESC', 'entity': ' liters.'}]"
76,The maximum speed of vehicleY must surpass or equal 80 miles per hour.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The maximum speed of'}, {'start': 21, 'end': 29, 'type': 'VARIABLE', 'entity': 'vehicleY'}, {'start': 29, 'end': 34, 'type': 'DESC', 'entity': ' must'}, {'start': 35, 'end': 51, 'type': 'DESC', 'entity': 'surpass or equal'}, {'start': 52, 'end': 54, 'type': 'PARAMETER', 'entity': '80'}, {'start': 54, 'end': 69, 'type': 'DESC', 'entity': ' miles per hour.'}]"
77,peZ must be longer than or equal to 2,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'peZ'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 35, 'type': 'DESC', 'entity': 'longer than or equal to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '2'}, {'start': 37, 'end': 36, 'type': 'DESC', 'entity': ''}]"
78,The number of followers on socialA must exceed or equal 500.,"[{'start': 0, 'end': 26, 'type': 'DESC', 'entity': 'The number of followers on'}, {'start': 27, 'end': 34, 'type': 'VARIABLE', 'entity': 'socialA'}, {'start': 34, 'end': 39, 'type': 'DESC', 'entity': ' must'}, {'start': 40, 'end': 55, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 56, 'end': 59, 'type': 'PARAMETER', 'entity': '500'}, {'start': 59, 'end': 59, 'type': 'DESC', 'entity': '.'}]"
79,B must exceed or equal 92.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'B'}, {'start': 1, 'end': 6, 'type': 'DESC', 'entity': ' must'}, {'start': 7, 'end': 22, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 23, 'end': 25, 'type': 'PARAMETER', 'entity': '92'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
80,C should be greater than or equal to 45.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'C'}, {'start': 1, 'end': 11, 'type': 'DESC', 'entity': ' should be'}, {'start': 12, 'end': 36, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '45'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
81,vF needs to be greater than or equal to 60.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'vF'}, {'start': 2, 'end': 14, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 15, 'end': 39, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 40, 'end': 42, 'type': 'PARAMETER', 'entity': '60'}, {'start': 42, 'end': 42, 'type': 'DESC', 'entity': '.'}]"
82,H9K2J must be higher than or equal to 55.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'H9K2J'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 37, 'type': 'DESC', 'entity': 'higher than or equal to'}, {'start': 38, 'end': 40, 'type': 'PARAMETER', 'entity': '55'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
83,P2Mx should surpass or equal 82.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'P2Mx'}, {'start': 4, 'end': 11, 'type': 'DESC', 'entity': ' should'}, {'start': 12, 'end': 28, 'type': 'DESC', 'entity': 'surpass or equal'}, {'start': 29, 'end': 31, 'type': 'PARAMETER', 'entity': '82'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
84,ABsC must be greater than or equal to 123.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'ABsC'}, {'start': 4, 'end': 12, 'type': 'DESC', 'entity': ' must be'}, {'start': 13, 'end': 37, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 38, 'end': 41, 'type': 'PARAMETER', 'entity': '123'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
85,aYZ should exceed or equal to 456.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'aYZ'}, {'start': 3, 'end': 10, 'type': 'DESC', 'entity': ' should'}, {'start': 11, 'end': 29, 'type': 'DESC', 'entity': 'exceed or equal to'}, {'start': 30, 'end': 33, 'type': 'PARAMETER', 'entity': '456'}, {'start': 33, 'end': 33, 'type': 'DESC', 'entity': '.'}]"
86,LvMN needs to be higher than or equal to 789.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'LvMN'}, {'start': 4, 'end': 16, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 17, 'end': 40, 'type': 'DESC', 'entity': 'higher than or equal to'}, {'start': 41, 'end': 44, 'type': 'PARAMETER', 'entity': '789'}, {'start': 44, 'end': 44, 'type': 'DESC', 'entity': '.'}]"
87,nDF must be greater than or equal to 234.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'nDF'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 36, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 37, 'end': 40, 'type': 'PARAMETER', 'entity': '234'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
88,GgHI should surpass or equal to 567.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'GgHI'}, {'start': 4, 'end': 11, 'type': 'DESC', 'entity': ' should'}, {'start': 12, 'end': 31, 'type': 'DESC', 'entity': 'surpass or equal to'}, {'start': 32, 'end': 35, 'type': 'PARAMETER', 'entity': '567'}, {'start': 35, 'end': 35, 'type': 'DESC', 'entity': '.'}]"
89,JKdL needs to be greater than or equal to 890.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'JKdL'}, {'start': 4, 'end': 16, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 17, 'end': 41, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 42, 'end': 45, 'type': 'PARAMETER', 'entity': '890'}, {'start': 45, 'end': 45, 'type': 'DESC', 'entity': '.'}]"
90,The length of the rope 2 must extend beyond or equal 2 meters.,"[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The length of the'}, {'start': 18, 'end': 24, 'type': 'VARIABLE', 'entity': 'rope 2'}, {'start': 24, 'end': 29, 'type': 'DESC', 'entity': ' must'}, {'start': 30, 'end': 52, 'type': 'DESC', 'entity': 'extend beyond or equal'}, {'start': 53, 'end': 54, 'type': 'PARAMETER', 'entity': '2'}, {'start': 54, 'end': 61, 'type': 'DESC', 'entity': ' meters.'}]"
91,The level of humidity in the sdfc9 should rise above or equal 70%.,"[{'start': 0, 'end': 28, 'type': 'DESC', 'entity': 'The level of humidity in the'}, {'start': 29, 'end': 34, 'type': 'VARIABLE', 'entity': 'sdfc9'}, {'start': 34, 'end': 41, 'type': 'DESC', 'entity': ' should'}, {'start': 42, 'end': 61, 'type': 'DESC', 'entity': 'rise above or equal'}, {'start': 62, 'end': 64, 'type': 'PARAMETER', 'entity': '70'}, {'start': 64, 'end': 65, 'type': 'DESC', 'entity': '%.'}]"
92,feez 19 needs to exceed or equal 500.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'feez 19'}, {'start': 7, 'end': 16, 'type': 'DESC', 'entity': ' needs to'}, {'start': 17, 'end': 32, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 33, 'end': 36, 'type': 'PARAMETER', 'entity': '500'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
93,solon3 must be greater than or equal to 5.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'solon3'}, {'start': 6, 'end': 14, 'type': 'DESC', 'entity': ' must be'}, {'start': 15, 'end': 39, 'type': 'DESC', 'entity': 'greater than or equal to'}, {'start': 40, 'end': 41, 'type': 'PARAMETER', 'entity': '5'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
94,tsx6 should be longer than or equal 30 minutes.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'tsx6'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 35, 'type': 'DESC', 'entity': 'longer than or equal'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '30'}, {'start': 38, 'end': 46, 'type': 'DESC', 'entity': ' minutes.'}]"
95,man should be greater or equal to 6,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'man'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 33, 'type': 'DESC', 'entity': 'greater or equal to'}, {'start': 34, 'end': 35, 'type': 'PARAMETER', 'entity': '6'}, {'start': 35, 'end': 34, 'type': 'DESC', 'entity': ''}]"
96,the lion must be greater than or equal to 19,"[{'start': 0, 'end': 8, 'type': 'VARIABLE', 'entity': 'the lion'}, {'start': 8, 'end': 16, 'type': 'DESC', 'entity': ' must be'}, {'start': 17, 'end': 38, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 38, 'end': 41, 'type': 'DESC', 'entity': ' to'}, {'start': 42, 'end': 44, 'type': 'PARAMETER', 'entity': '19'}, {'start': 44, 'end': 43, 'type': 'DESC', 'entity': ''}]"
97,ci2 should exceed or equal 100 000,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'ci2'}, {'start': 3, 'end': 10, 'type': 'DESC', 'entity': ' should'}, {'start': 11, 'end': 26, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 27, 'end': 34, 'type': 'PARAMETER', 'entity': '100 000'}, {'start': 34, 'end': 33, 'type': 'DESC', 'entity': ''}]"
98,alpha should be less than 5.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'alpha'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 27, 'type': 'PARAMETER', 'entity': '5'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
99,Foxtrot must be less than 7.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'Foxtrot'}, {'start': 7, 'end': 15, 'type': 'DESC', 'entity': ' must be'}, {'start': 16, 'end': 25, 'type': 'DESC', 'entity': 'less than'}, {'start': 26, 'end': 27, 'type': 'PARAMETER', 'entity': '7'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
100,ble5 needs to be less than -3.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'ble5'}, {'start': 4, 'end': 16, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '-3'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
101,The quantity Omega must not exceed -2.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The quantity'}, {'start': 13, 'end': 18, 'type': 'VARIABLE', 'entity': 'Omega'}, {'start': 18, 'end': 23, 'type': 'DESC', 'entity': ' must'}, {'start': 24, 'end': 34, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '-2'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
102,Ensure that e is of a magnitude less than 6.,"[{'start': 0, 'end': 11, 'type': 'DESC', 'entity': 'Ensure that'}, {'start': 12, 'end': 13, 'type': 'VARIABLE', 'entity': 'e'}, {'start': 13, 'end': 31, 'type': 'DESC', 'entity': ' is of a magnitude'}, {'start': 32, 'end': 41, 'type': 'DESC', 'entity': 'less than'}, {'start': 42, 'end': 43, 'type': 'PARAMETER', 'entity': '6'}, {'start': 43, 'end': 43, 'type': 'DESC', 'entity': '.'}]"
103,It is imperative that sierra is below a value of 2.,"[{'start': 0, 'end': 21, 'type': 'DESC', 'entity': 'It is imperative that'}, {'start': 22, 'end': 28, 'type': 'VARIABLE', 'entity': 'sierra'}, {'start': 28, 'end': 31, 'type': 'DESC', 'entity': ' is'}, {'start': 32, 'end': 37, 'type': 'DESC', 'entity': 'below'}, {'start': 37, 'end': 48, 'type': 'DESC', 'entity': ' a value of'}, {'start': 49, 'end': 50, 'type': 'PARAMETER', 'entity': '2'}, {'start': 50, 'end': 50, 'type': 'DESC', 'entity': '.'}]"
104,The condition demands that delta is below -3.,"[{'start': 0, 'end': 26, 'type': 'DESC', 'entity': 'The condition demands that'}, {'start': 27, 'end': 32, 'type': 'VARIABLE', 'entity': 'delta'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' is'}, {'start': 36, 'end': 41, 'type': 'DESC', 'entity': 'below'}, {'start': 42, 'end': 44, 'type': 'PARAMETER', 'entity': '-3'}, {'start': 44, 'end': 44, 'type': 'DESC', 'entity': '.'}]"
105,The threshold for l must be set lower than 4.,"[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The threshold for'}, {'start': 18, 'end': 19, 'type': 'VARIABLE', 'entity': 'l'}, {'start': 19, 'end': 31, 'type': 'DESC', 'entity': ' must be set'}, {'start': 32, 'end': 42, 'type': 'DESC', 'entity': 'lower than'}, {'start': 43, 'end': 44, 'type': 'PARAMETER', 'entity': '4'}, {'start': 44, 'end': 44, 'type': 'DESC', 'entity': '.'}]"
106,The stipulation necessitates that Hotel is less than -70.,"[{'start': 0, 'end': 33, 'type': 'DESC', 'entity': 'The stipulation necessitates that'}, {'start': 34, 'end': 39, 'type': 'VARIABLE', 'entity': 'Hotel'}, {'start': 39, 'end': 42, 'type': 'DESC', 'entity': ' is'}, {'start': 43, 'end': 52, 'type': 'DESC', 'entity': 'less than'}, {'start': 53, 'end': 56, 'type': 'PARAMETER', 'entity': '-70'}, {'start': 56, 'end': 56, 'type': 'DESC', 'entity': '.'}]"
107,The prescribed requirement is that November is below 20.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The prescribed requirement is that'}, {'start': 35, 'end': 43, 'type': 'VARIABLE', 'entity': 'November'}, {'start': 43, 'end': 46, 'type': 'DESC', 'entity': ' is'}, {'start': 47, 'end': 52, 'type': 'DESC', 'entity': 'below'}, {'start': 53, 'end': 55, 'type': 'PARAMETER', 'entity': '20'}, {'start': 55, 'end': 55, 'type': 'DESC', 'entity': '.'}]"
108,It is a requirement for W to be less than 320.,"[{'start': 0, 'end': 23, 'type': 'DESC', 'entity': 'It is a requirement for'}, {'start': 24, 'end': 25, 'type': 'VARIABLE', 'entity': 'W'}, {'start': 25, 'end': 31, 'type': 'DESC', 'entity': ' to be'}, {'start': 32, 'end': 41, 'type': 'DESC', 'entity': 'less than'}, {'start': 42, 'end': 45, 'type': 'PARAMETER', 'entity': '320'}, {'start': 45, 'end': 45, 'type': 'DESC', 'entity': '.'}]"
109,Golf9 needs to have a magnitude less than 35.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'Golf9'}, {'start': 5, 'end': 31, 'type': 'DESC', 'entity': ' needs to have a magnitude'}, {'start': 32, 'end': 41, 'type': 'DESC', 'entity': 'less than'}, {'start': 42, 'end': 44, 'type': 'PARAMETER', 'entity': '35'}, {'start': 44, 'end': 44, 'type': 'DESC', 'entity': '.'}]"
110,I443 must attain a value less than 60.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'I443'}, {'start': 4, 'end': 24, 'type': 'DESC', 'entity': ' must attain a value'}, {'start': 25, 'end': 34, 'type': 'DESC', 'entity': 'less than'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '60'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
111,It is necessary for jsfh to be less than -5.,"[{'start': 0, 'end': 19, 'type': 'DESC', 'entity': 'It is necessary for'}, {'start': 20, 'end': 24, 'type': 'VARIABLE', 'entity': 'jsfh'}, {'start': 24, 'end': 30, 'type': 'DESC', 'entity': ' to be'}, {'start': 31, 'end': 40, 'type': 'DESC', 'entity': 'less than'}, {'start': 41, 'end': 43, 'type': 'PARAMETER', 'entity': '-5'}, {'start': 43, 'end': 43, 'type': 'DESC', 'entity': '.'}]"
112,It is essential that m is below 20 in value.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'It is essential that'}, {'start': 21, 'end': 22, 'type': 'VARIABLE', 'entity': 'm'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' is'}, {'start': 26, 'end': 31, 'type': 'DESC', 'entity': 'below'}, {'start': 32, 'end': 34, 'type': 'PARAMETER', 'entity': '20'}, {'start': 34, 'end': 43, 'type': 'DESC', 'entity': ' in value.'}]"
113,Uniform must exceed 85.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'Uniform'}, {'start': 7, 'end': 12, 'type': 'DESC', 'entity': ' must'}, {'start': 13, 'end': 19, 'type': 'DESC', 'entity': 'exceed'}, {'start': 20, 'end': 22, 'type': 'PARAMETER', 'entity': '85'}, {'start': 22, 'end': 22, 'type': 'DESC', 'entity': '.'}]"
114,Victor should be less than 40.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'Victor'}, {'start': 6, 'end': 16, 'type': 'DESC', 'entity': ' should be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '40'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
115,Papa needs to be less than 55.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'Papa'}, {'start': 4, 'end': 16, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 17, 'end': 26, 'type': 'DESC', 'entity': 'less than'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '55'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
116,ray must be higher than 50.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'ray'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 23, 'type': 'DESC', 'entity': 'higher than'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '50'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
117,Yankee should surpass 77.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'Yankee'}, {'start': 6, 'end': 13, 'type': 'DESC', 'entity': ' should'}, {'start': 14, 'end': 21, 'type': 'DESC', 'entity': 'surpass'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '77'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
118,Fd9 should be less than 80.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Fd9'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 23, 'type': 'DESC', 'entity': 'less than'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '80'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
119,Dn1 must be below 60.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Dn1'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 17, 'type': 'DESC', 'entity': 'below'}, {'start': 18, 'end': 20, 'type': 'PARAMETER', 'entity': '60'}, {'start': 20, 'end': 20, 'type': 'DESC', 'entity': '.'}]"
120,Lx7 must be less than 90.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Lx7'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 21, 'type': 'DESC', 'entity': 'less than'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '90'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
121,r2K5 needs to be lower than 70.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'r2K5'}, {'start': 4, 'end': 16, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 17, 'end': 27, 'type': 'DESC', 'entity': 'lower than'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '70'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
