,problem,problem_entities
64,The duration from event1 to event3 should be less than or equal to 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 24, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""event1""}, {""start"": 24, ""end"": 27, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 28, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""event3""}, {""start"": 34, ""end"": 44, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 45, ""end"": 63, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 63, ""end"": 66, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 67, ""end"": 68, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 68, ""end"": 74, ""type"": ""DESC"", ""entity"": "" hours.""}]"
65,The gap between cityA and cityB must be less than or equal to 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 21, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""cityA""}, {""start"": 21, ""end"": 25, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 26, ""end"": 31, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""cityB""}, {""start"": 31, ""end"": 39, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 40, ""end"": 58, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 58, ""end"": 61, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 62, ""end"": 64, ""type"": ""Parameter"", ""entity"": ""50""}, {""start"": 64, ""end"": 75, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
66,The measure of separation between objectA and objectB should be less than or equal to 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""objectA""}, {""start"": 41, ""end"": 45, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 46, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""objectB""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 82, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 82, ""end"": 85, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 86, ""end"": 87, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 87, ""end"": 93, ""type"": ""DESC"", ""entity"": "" units.""}]"
67,The length between destinationX and destinationY must be less than or equal to 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 31, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""destinationX""}, {""start"": 31, ""end"": 35, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 36, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""destinationY""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 75, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 75, ""end"": 78, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 79, ""end"": 82, ""type"": ""Parameter"", ""entity"": ""100""}, {""start"": 82, ""end"": 89, ""type"": ""DESC"", ""entity"": "" meters.""}]"
68,The gap between index3 and index9 should be less than or equal to 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""index3""}, {""start"": 22, ""end"": 26, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 27, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""index9""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 62, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 62, ""end"": 65, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 66, ""end"": 67, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 67, ""end"": 67, ""type"": ""DESC"", ""entity"": "".""}]"
69,The distance between station1 and station2 should be less than or equal to 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""station1""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""station2""}, {""start"": 42, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 53, ""end"": 71, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 71, ""end"": 74, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 75, ""end"": 76, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 76, ""end"": 82, ""type"": ""DESC"", ""entity"": "" miles.""}]"
70,The separation between landmark9 and landmark12 should be less than or equal to 10.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 32, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""landmark9""}, {""start"": 32, ""end"": 36, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 37, ""end"": 47, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""landmark12""}, {""start"": 47, ""end"": 57, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 58, ""end"": 76, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 76, ""end"": 79, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 80, ""end"": 82, ""type"": ""Parameter"", ""entity"": ""10""}, {""start"": 82, ""end"": 82, ""type"": ""DESC"", ""entity"": "".""}]"
71,The length between point6 and point7 should be less than or equal to 9.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""point6""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""point7""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 65, ""type"": ""DistleValue"", ""entity"": ""less than or equal""}, {""start"": 65, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 69, ""end"": 70, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
72,The separation between marker2 and point3 should be greater than 7.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""marker2""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 35, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""point3""}, {""start"": 41, ""end"": 51, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 52, ""end"": 64, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 65, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 66, ""end"": 66, ""type"": ""DESC"", ""entity"": "".""}]"
73,The gap from JJJ2 to location2 must be greater than 9.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The gap from""}, {""start"": 13, ""end"": 17, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""JJJ2""}, {""start"": 17, ""end"": 20, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 21, ""end"": 30, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""location2""}, {""start"": 30, ""end"": 38, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 39, ""end"": 51, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 52, ""end"": 53, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 53, ""end"": 53, ""type"": ""DESC"", ""entity"": "".""}]"
74,The measure of separation between reference ON1 and reference S2 should be greater than 8.,"[{""start"": 0, ""end"": 43, ""type"": ""DESC"", ""entity"": ""The measure of separation between reference""}, {""start"": 44, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""ON1""}, {""start"": 47, ""end"": 61, ""type"": ""DESC"", ""entity"": "" and reference""}, {""start"": 62, ""end"": 64, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""S2""}, {""start"": 64, ""end"": 71, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 72, ""end"": 87, ""type"": ""DistgtValue"", ""entity"": ""be greater than""}, {""start"": 88, ""end"": 89, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 89, ""end"": 89, ""type"": ""DESC"", ""entity"": "".""}]"
75,The length between landmark3 and landmark4 must be greater than 10.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""landmark3""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""landmark4""}, {""start"": 42, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 51, ""end"": 63, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 64, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""10""}, {""start"": 66, ""end"": 66, ""type"": ""DESC"", ""entity"": "".""}]"
76,The gap between position3 and position8 should be greater than 20.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""position3""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""position8""}, {""start"": 39, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 50, ""end"": 62, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
77,The distance between marker1 and marker2 should be greater than 0.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""marker1""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""marker2""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 63, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 64, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""0""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
78,The separation between reference spot3 and reference spot7 should be greater than 3.,"[{""start"": 0, ""end"": 32, ""type"": ""DESC"", ""entity"": ""The separation between reference""}, {""start"": 33, ""end"": 38, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""spot3""}, {""start"": 38, ""end"": 52, ""type"": ""DESC"", ""entity"": "" and reference""}, {""start"": 53, ""end"": 58, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""spot7""}, {""start"": 58, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 69, ""end"": 81, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 82, ""end"": 83, ""type"": ""Parameter"", ""entity"": ""3""}, {""start"": 83, ""end"": 83, ""type"": ""DESC"", ""entity"": "".""}]"
79,The length between point6 and point3 should be greater than 8.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""point6""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""point3""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 59, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 60, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 61, ""end"": 61, ""type"": ""DESC"", ""entity"": "".""}]"
80,The distance between node5 and node9 should exceed 12.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""node5""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""node9""}, {""start"": 36, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 44, ""end"": 50, ""type"": ""DistgtValue"", ""entity"": ""exceed""}, {""start"": 51, ""end"": 53, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 53, ""end"": 53, ""type"": ""DESC"", ""entity"": "".""}]"
81,The measure of separation between vertex4 and vertex8 must be greater than 15.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""vertex4""}, {""start"": 41, ""end"": 45, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 46, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vertex8""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 62, ""end"": 74, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 75, ""end"": 77, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
82,The duration from event1 to event3 should exceed 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 24, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""event1""}, {""start"": 24, ""end"": 27, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 28, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""event3""}, {""start"": 34, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 42, ""end"": 48, ""type"": ""DistgtValue"", ""entity"": ""exceed""}, {""start"": 49, ""end"": 50, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 50, ""end"": 56, ""type"": ""DESC"", ""entity"": "" hours.""}]"
83,The gap between cityA and cityB must be greater than 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 21, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""cityA""}, {""start"": 21, ""end"": 25, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 26, ""end"": 31, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""cityB""}, {""start"": 31, ""end"": 39, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 40, ""end"": 52, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 53, ""end"": 55, ""type"": ""Parameter"", ""entity"": ""50""}, {""start"": 55, ""end"": 66, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
84,The measure of separation between objectA and objectB should be greater than 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""objectA""}, {""start"": 41, ""end"": 45, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 46, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""objectB""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 76, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 77, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 78, ""end"": 84, ""type"": ""DESC"", ""entity"": "" units.""}]"
85,The length between destinationX and destinationY must be greater than 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 31, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""destinationX""}, {""start"": 31, ""end"": 35, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 36, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""destinationY""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 69, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 70, ""end"": 73, ""type"": ""Parameter"", ""entity"": ""100""}, {""start"": 73, ""end"": 80, ""type"": ""DESC"", ""entity"": "" meters.""}]"
86,The gap between index3 and index9 should be greater than 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""index3""}, {""start"": 22, ""end"": 26, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 27, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""index9""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 56, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 57, ""end"": 58, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
87,The distance between station1 and station2 should be greater than 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""station1""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""station2""}, {""start"": 42, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 53, ""end"": 65, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 66, ""end"": 67, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 67, ""end"": 73, ""type"": ""DESC"", ""entity"": "" miles.""}]"
88,The separation between landmark9 and landmark12 should be greater than 10.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 32, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""landmark9""}, {""start"": 32, ""end"": 36, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 37, ""end"": 47, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""landmark12""}, {""start"": 47, ""end"": 57, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 58, ""end"": 70, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 71, ""end"": 73, ""type"": ""Parameter"", ""entity"": ""10""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
89,The length between point6 and point7 should be greater than 9.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""point6""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""point7""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 59, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 60, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 61, ""end"": 61, ""type"": ""DESC"", ""entity"": "".""}]"
90,The separation between m3 and point3 should be greater than or equal to 7.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""m3""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""point3""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 68, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 68, ""end"": 71, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 72, ""end"": 73, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 73, ""end"": 73, ""type"": ""DESC"", ""entity"": "".""}]"
91,The gap from home3 to vgg must be greater than or equal to 9.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The gap from""}, {""start"": 13, ""end"": 18, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""home3""}, {""start"": 18, ""end"": 21, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 22, ""end"": 25, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vgg""}, {""start"": 25, ""end"": 33, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 34, ""end"": 55, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 55, ""end"": 58, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 59, ""end"": 60, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
92,The measure of separation between reference Country1 and reference dog2 should be greater than or equal to 8.,"[{""start"": 0, ""end"": 43, ""type"": ""DESC"", ""entity"": ""The measure of separation between reference""}, {""start"": 44, ""end"": 52, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Country1""}, {""start"": 52, ""end"": 66, ""type"": ""DESC"", ""entity"": "" and reference""}, {""start"": 67, ""end"": 71, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""dog2""}, {""start"": 71, ""end"": 81, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 82, ""end"": 103, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 103, ""end"": 106, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 107, ""end"": 108, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 108, ""end"": 108, ""type"": ""DESC"", ""entity"": "".""}]"
93,The length between landmark3 and landmark4 must be greater than or equal to 10.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""landmark3""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""landmark4""}, {""start"": 42, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 51, ""end"": 72, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 72, ""end"": 75, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 76, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""10""}, {""start"": 78, ""end"": 78, ""type"": ""DESC"", ""entity"": "".""}]"
94,The gap between position3 and position8 should be greater than or equal to 20.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""position3""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""position8""}, {""start"": 39, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 50, ""end"": 71, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 71, ""end"": 74, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 75, ""end"": 77, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
95,The distance between marker1 and marker2 should be greater than or equal to 0.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""marker1""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""marker2""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 72, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 72, ""end"": 75, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 76, ""end"": 77, ""type"": ""Parameter"", ""entity"": ""0""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
96,The separation between reference spot3 and reference spot7 should be greater than or equal to 3.,"[{""start"": 0, ""end"": 32, ""type"": ""DESC"", ""entity"": ""The separation between reference""}, {""start"": 33, ""end"": 38, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""spot3""}, {""start"": 38, ""end"": 52, ""type"": ""DESC"", ""entity"": "" and reference""}, {""start"": 53, ""end"": 58, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""spot7""}, {""start"": 58, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 69, ""end"": 90, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 90, ""end"": 93, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 94, ""end"": 95, ""type"": ""Parameter"", ""entity"": ""3""}, {""start"": 95, ""end"": 95, ""type"": ""DESC"", ""entity"": "".""}]"
97,The length between point10 and point3 should be greater than or equal to 8.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""point10""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""point3""}, {""start"": 37, ""end"": 47, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 48, ""end"": 69, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal""}, {""start"": 69, ""end"": 72, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 73, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
