,problem,problem_entities
77,The separation between reference spot3 and reference spot7 should be greater than 3.,"[{'start': 0, 'end': 32, 'type': 'DESC', 'entity': 'The separation between reference'}, {'start': 33, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'spot3'}, {'start': 38, 'end': 52, 'type': 'DESC', 'entity': ' and reference'}, {'start': 53, 'end': 58, 'type': 'Dist_Left_Elm_2', 'entity': 'spot7'}, {'start': 58, 'end': 68, 'type': 'DESC', 'entity': ' should be'}, {'start': 69, 'end': 81, 'type': 'DESC', 'entity': 'greater than'}, {'start': 82, 'end': 83, 'type': 'Parameter', 'entity': '3'}, {'start': 83, 'end': 83, 'type': 'DESC', 'entity': '.'}]"
78,The length between point6 and point3 should be greater than 8.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'point6'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'point3'}, {'start': 36, 'end': 46, 'type': 'DESC', 'entity': ' should be'}, {'start': 47, 'end': 59, 'type': 'DESC', 'entity': 'greater than'}, {'start': 60, 'end': 61, 'type': 'Parameter', 'entity': '8'}, {'start': 61, 'end': 61, 'type': 'DESC', 'entity': '.'}]"
79,The distance between node5 and node9 should exceed 12.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'node5'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'node9'}, {'start': 36, 'end': 43, 'type': 'DESC', 'entity': ' should'}, {'start': 44, 'end': 50, 'type': 'DESC', 'entity': 'exceed'}, {'start': 51, 'end': 53, 'type': 'Parameter', 'entity': '12'}, {'start': 53, 'end': 53, 'type': 'DESC', 'entity': '.'}]"
80,The measure of separation between vertex4 and vertex8 must be greater than 15.,"[{'start': 0, 'end': 33, 'type': 'DESC', 'entity': 'The measure of separation between'}, {'start': 34, 'end': 41, 'type': 'Dist_Left_Elm_1', 'entity': 'vertex4'}, {'start': 41, 'end': 45, 'type': 'DESC', 'entity': ' and'}, {'start': 46, 'end': 53, 'type': 'Dist_Left_Elm_2', 'entity': 'vertex8'}, {'start': 53, 'end': 61, 'type': 'DESC', 'entity': ' must be'}, {'start': 62, 'end': 74, 'type': 'DESC', 'entity': 'greater than'}, {'start': 75, 'end': 77, 'type': 'Parameter', 'entity': '15'}, {'start': 77, 'end': 77, 'type': 'DESC', 'entity': '.'}]"
81,The duration from event1 to event3 should exceed 7 hours.,"[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The duration from'}, {'start': 18, 'end': 24, 'type': 'Dist_Left_Elm_1', 'entity': 'event1'}, {'start': 24, 'end': 27, 'type': 'DESC', 'entity': ' to'}, {'start': 28, 'end': 34, 'type': 'Dist_Left_Elm_2', 'entity': 'event3'}, {'start': 34, 'end': 41, 'type': 'DESC', 'entity': ' should'}, {'start': 42, 'end': 48, 'type': 'DESC', 'entity': 'exceed'}, {'start': 49, 'end': 50, 'type': 'Parameter', 'entity': '7'}, {'start': 50, 'end': 56, 'type': 'DESC', 'entity': ' hours.'}]"
82,The gap between cityA and cityB must be greater than 50 kilometers.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 21, 'type': 'Dist_Left_Elm_1', 'entity': 'cityA'}, {'start': 21, 'end': 25, 'type': 'DESC', 'entity': ' and'}, {'start': 26, 'end': 31, 'type': 'Dist_Left_Elm_2', 'entity': 'cityB'}, {'start': 31, 'end': 39, 'type': 'DESC', 'entity': ' must be'}, {'start': 40, 'end': 52, 'type': 'DESC', 'entity': 'greater than'}, {'start': 53, 'end': 55, 'type': 'Parameter', 'entity': '50'}, {'start': 55, 'end': 66, 'type': 'DESC', 'entity': ' kilometers.'}]"
83,The measure of separation between objectA and objectB should be greater than 5 units.,"[{'start': 0, 'end': 33, 'type': 'DESC', 'entity': 'The measure of separation between'}, {'start': 34, 'end': 41, 'type': 'Dist_Left_Elm_1', 'entity': 'objectA'}, {'start': 41, 'end': 45, 'type': 'DESC', 'entity': ' and'}, {'start': 46, 'end': 53, 'type': 'Dist_Left_Elm_2', 'entity': 'objectB'}, {'start': 53, 'end': 63, 'type': 'DESC', 'entity': ' should be'}, {'start': 64, 'end': 76, 'type': 'DESC', 'entity': 'greater than'}, {'start': 77, 'end': 78, 'type': 'Parameter', 'entity': '5'}, {'start': 78, 'end': 84, 'type': 'DESC', 'entity': ' units.'}]"
84,The length between destinationX and destinationY must be greater than 100 meters.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 31, 'type': 'Dist_Left_Elm_1', 'entity': 'destinationX'}, {'start': 31, 'end': 35, 'type': 'DESC', 'entity': ' and'}, {'start': 36, 'end': 48, 'type': 'Dist_Left_Elm_2', 'entity': 'destinationY'}, {'start': 48, 'end': 56, 'type': 'DESC', 'entity': ' must be'}, {'start': 57, 'end': 69, 'type': 'DESC', 'entity': 'greater than'}, {'start': 70, 'end': 73, 'type': 'Parameter', 'entity': '100'}, {'start': 73, 'end': 80, 'type': 'DESC', 'entity': ' meters.'}]"
85,The gap between index3 and index9 should be greater than 6.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'index3'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 33, 'type': 'Dist_Left_Elm_2', 'entity': 'index9'}, {'start': 33, 'end': 43, 'type': 'DESC', 'entity': ' should be'}, {'start': 44, 'end': 56, 'type': 'DESC', 'entity': 'greater than'}, {'start': 57, 'end': 58, 'type': 'Parameter', 'entity': '6'}, {'start': 58, 'end': 58, 'type': 'DESC', 'entity': '.'}]"
86,The distance between station1 and station2 should be greater than 2 miles.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 29, 'type': 'Dist_Left_Elm_1', 'entity': 'station1'}, {'start': 29, 'end': 33, 'type': 'DESC', 'entity': ' and'}, {'start': 34, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'station2'}, {'start': 42, 'end': 52, 'type': 'DESC', 'entity': ' should be'}, {'start': 53, 'end': 65, 'type': 'DESC', 'entity': 'greater than'}, {'start': 66, 'end': 67, 'type': 'Parameter', 'entity': '2'}, {'start': 67, 'end': 73, 'type': 'DESC', 'entity': ' miles.'}]"
87,The separation between landmark9 and landmark12 should be greater than 10.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 32, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark9'}, {'start': 32, 'end': 36, 'type': 'DESC', 'entity': ' and'}, {'start': 37, 'end': 47, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark12'}, {'start': 47, 'end': 57, 'type': 'DESC', 'entity': ' should be'}, {'start': 58, 'end': 70, 'type': 'DESC', 'entity': 'greater than'}, {'start': 71, 'end': 73, 'type': 'Parameter', 'entity': '10'}, {'start': 73, 'end': 73, 'type': 'DESC', 'entity': '.'}]"
88,The length between point6 and point7 should be greater than 9.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'point6'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'point7'}, {'start': 36, 'end': 46, 'type': 'DESC', 'entity': ' should be'}, {'start': 47, 'end': 59, 'type': 'DESC', 'entity': 'greater than'}, {'start': 60, 'end': 61, 'type': 'Parameter', 'entity': '9'}, {'start': 61, 'end': 61, 'type': 'DESC', 'entity': '.'}]"
89,The separation between m3 and point3 should be greater than or equal to 7.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'm3'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'point3'}, {'start': 36, 'end': 46, 'type': 'DESC', 'entity': ' should be'}, {'start': 47, 'end': 68, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 68, 'end': 71, 'type': 'DESC', 'entity': ' to'}, {'start': 72, 'end': 73, 'type': 'Parameter', 'entity': '7'}, {'start': 73, 'end': 73, 'type': 'DESC', 'entity': '.'}]"
90,The gap from home3 to vgg must be greater than or equal to 9.,"[{'start': 0, 'end': 12, 'type': 'DESC', 'entity': 'The gap from'}, {'start': 13, 'end': 18, 'type': 'Dist_Left_Elm_1', 'entity': 'home3'}, {'start': 18, 'end': 21, 'type': 'DESC', 'entity': ' to'}, {'start': 22, 'end': 25, 'type': 'Dist_Left_Elm_2', 'entity': 'vgg'}, {'start': 25, 'end': 33, 'type': 'DESC', 'entity': ' must be'}, {'start': 34, 'end': 55, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 55, 'end': 58, 'type': 'DESC', 'entity': ' to'}, {'start': 59, 'end': 60, 'type': 'Parameter', 'entity': '9'}, {'start': 60, 'end': 60, 'type': 'DESC', 'entity': '.'}]"
91,The measure of separation between reference Country1 and reference dog2 should be greater than or equal to 8.,"[{'start': 0, 'end': 43, 'type': 'DESC', 'entity': 'The measure of separation between reference'}, {'start': 44, 'end': 52, 'type': 'Dist_Left_Elm_1', 'entity': 'Country1'}, {'start': 52, 'end': 66, 'type': 'DESC', 'entity': ' and reference'}, {'start': 67, 'end': 71, 'type': 'Dist_Left_Elm_2', 'entity': 'dog2'}, {'start': 71, 'end': 81, 'type': 'DESC', 'entity': ' should be'}, {'start': 82, 'end': 103, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 103, 'end': 106, 'type': 'DESC', 'entity': ' to'}, {'start': 107, 'end': 108, 'type': 'Parameter', 'entity': '8'}, {'start': 108, 'end': 108, 'type': 'DESC', 'entity': '.'}]"
92,The length between landmark3 and landmark4 must be greater than or equal to 10.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 28, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark3'}, {'start': 28, 'end': 32, 'type': 'DESC', 'entity': ' and'}, {'start': 33, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark4'}, {'start': 42, 'end': 50, 'type': 'DESC', 'entity': ' must be'}, {'start': 51, 'end': 72, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 72, 'end': 75, 'type': 'DESC', 'entity': ' to'}, {'start': 76, 'end': 78, 'type': 'Parameter', 'entity': '10'}, {'start': 78, 'end': 78, 'type': 'DESC', 'entity': '.'}]"
93,The gap between position3 and position8 should be greater than or equal to 20.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'position3'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'position8'}, {'start': 39, 'end': 49, 'type': 'DESC', 'entity': ' should be'}, {'start': 50, 'end': 71, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 71, 'end': 74, 'type': 'DESC', 'entity': ' to'}, {'start': 75, 'end': 77, 'type': 'Parameter', 'entity': '20'}, {'start': 77, 'end': 77, 'type': 'DESC', 'entity': '.'}]"
94,The distance between marker1 and marker2 should be greater than or equal to 0.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 28, 'type': 'Dist_Left_Elm_1', 'entity': 'marker1'}, {'start': 28, 'end': 32, 'type': 'DESC', 'entity': ' and'}, {'start': 33, 'end': 40, 'type': 'Dist_Left_Elm_2', 'entity': 'marker2'}, {'start': 40, 'end': 50, 'type': 'DESC', 'entity': ' should be'}, {'start': 51, 'end': 72, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 72, 'end': 75, 'type': 'DESC', 'entity': ' to'}, {'start': 76, 'end': 77, 'type': 'Parameter', 'entity': '0'}, {'start': 77, 'end': 77, 'type': 'DESC', 'entity': '.'}]"
95,The separation between reference spot3 and reference spot7 should be greater than or equal to 3.,"[{'start': 0, 'end': 32, 'type': 'DESC', 'entity': 'The separation between reference'}, {'start': 33, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'spot3'}, {'start': 38, 'end': 52, 'type': 'DESC', 'entity': ' and reference'}, {'start': 53, 'end': 58, 'type': 'Dist_Left_Elm_2', 'entity': 'spot7'}, {'start': 58, 'end': 68, 'type': 'DESC', 'entity': ' should be'}, {'start': 69, 'end': 90, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 90, 'end': 93, 'type': 'DESC', 'entity': ' to'}, {'start': 94, 'end': 95, 'type': 'Parameter', 'entity': '3'}, {'start': 95, 'end': 95, 'type': 'DESC', 'entity': '.'}]"
96,The length between point10 and point3 should be greater than or equal to 8.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'point10'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 37, 'type': 'Dist_Left_Elm_2', 'entity': 'point3'}, {'start': 37, 'end': 47, 'type': 'DESC', 'entity': ' should be'}, {'start': 48, 'end': 69, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 69, 'end': 72, 'type': 'DESC', 'entity': ' to'}, {'start': 73, 'end': 74, 'type': 'Parameter', 'entity': '8'}, {'start': 74, 'end': 74, 'type': 'DESC', 'entity': '.'}]"
97,The distance between node5 and node9 should exceed or equal 12.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'node5'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'node9'}, {'start': 36, 'end': 43, 'type': 'DESC', 'entity': ' should'}, {'start': 44, 'end': 59, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 60, 'end': 62, 'type': 'Parameter', 'entity': '12'}, {'start': 62, 'end': 62, 'type': 'DESC', 'entity': '.'}]"
98,The measure of separation between vertex4 and vertex8 must be greater than or equal to 15.,"[{'start': 0, 'end': 33, 'type': 'DESC', 'entity': 'The measure of separation between'}, {'start': 34, 'end': 41, 'type': 'Dist_Left_Elm_1', 'entity': 'vertex4'}, {'start': 41, 'end': 45, 'type': 'DESC', 'entity': ' and'}, {'start': 46, 'end': 53, 'type': 'Dist_Left_Elm_2', 'entity': 'vertex8'}, {'start': 53, 'end': 61, 'type': 'DESC', 'entity': ' must be'}, {'start': 62, 'end': 83, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 83, 'end': 86, 'type': 'DESC', 'entity': ' to'}, {'start': 87, 'end': 89, 'type': 'Parameter', 'entity': '15'}, {'start': 89, 'end': 89, 'type': 'DESC', 'entity': '.'}]"
99,The duration from event1 to event3 should exceed or equal 7 hours.,"[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The duration from'}, {'start': 18, 'end': 24, 'type': 'Dist_Left_Elm_1', 'entity': 'event1'}, {'start': 24, 'end': 27, 'type': 'DESC', 'entity': ' to'}, {'start': 28, 'end': 34, 'type': 'Dist_Left_Elm_2', 'entity': 'event3'}, {'start': 34, 'end': 41, 'type': 'DESC', 'entity': ' should'}, {'start': 42, 'end': 57, 'type': 'DESC', 'entity': 'exceed or equal'}, {'start': 58, 'end': 59, 'type': 'Parameter', 'entity': '7'}, {'start': 59, 'end': 65, 'type': 'DESC', 'entity': ' hours.'}]"
100,The gap between cityA and cityB must be greater than or equal to 50 kilometers.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 21, 'type': 'Dist_Left_Elm_1', 'entity': 'cityA'}, {'start': 21, 'end': 25, 'type': 'DESC', 'entity': ' and'}, {'start': 26, 'end': 31, 'type': 'Dist_Left_Elm_2', 'entity': 'cityB'}, {'start': 31, 'end': 39, 'type': 'DESC', 'entity': ' must be'}, {'start': 40, 'end': 61, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 61, 'end': 64, 'type': 'DESC', 'entity': ' to'}, {'start': 65, 'end': 67, 'type': 'Parameter', 'entity': '50'}, {'start': 67, 'end': 78, 'type': 'DESC', 'entity': ' kilometers.'}]"
101,The measure of separation between objectA and objectB should be greater than or equal to 5 units.,"[{'start': 0, 'end': 33, 'type': 'DESC', 'entity': 'The measure of separation between'}, {'start': 34, 'end': 41, 'type': 'Dist_Left_Elm_1', 'entity': 'objectA'}, {'start': 41, 'end': 45, 'type': 'DESC', 'entity': ' and'}, {'start': 46, 'end': 53, 'type': 'Dist_Left_Elm_2', 'entity': 'objectB'}, {'start': 53, 'end': 63, 'type': 'DESC', 'entity': ' should be'}, {'start': 64, 'end': 85, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 85, 'end': 88, 'type': 'DESC', 'entity': ' to'}, {'start': 89, 'end': 90, 'type': 'Parameter', 'entity': '5'}, {'start': 90, 'end': 96, 'type': 'DESC', 'entity': ' units.'}]"
102,The length between destinationX and destinationY must be greater than or equal to 100 meters.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 31, 'type': 'Dist_Left_Elm_1', 'entity': 'destinationX'}, {'start': 31, 'end': 35, 'type': 'DESC', 'entity': ' and'}, {'start': 36, 'end': 48, 'type': 'Dist_Left_Elm_2', 'entity': 'destinationY'}, {'start': 48, 'end': 56, 'type': 'DESC', 'entity': ' must be'}, {'start': 57, 'end': 78, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 78, 'end': 81, 'type': 'DESC', 'entity': ' to'}, {'start': 82, 'end': 85, 'type': 'Parameter', 'entity': '100'}, {'start': 85, 'end': 92, 'type': 'DESC', 'entity': ' meters.'}]"
103,The gap between index3 and index9 should be greater than or equal to 6.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'index3'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 33, 'type': 'Dist_Left_Elm_2', 'entity': 'index9'}, {'start': 33, 'end': 43, 'type': 'DESC', 'entity': ' should be'}, {'start': 44, 'end': 65, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 65, 'end': 68, 'type': 'DESC', 'entity': ' to'}, {'start': 69, 'end': 70, 'type': 'Parameter', 'entity': '6'}, {'start': 70, 'end': 70, 'type': 'DESC', 'entity': '.'}]"
104,The distance between station1 and station2 should be greater than or equal to 2 miles.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 29, 'type': 'Dist_Left_Elm_1', 'entity': 'station1'}, {'start': 29, 'end': 33, 'type': 'DESC', 'entity': ' and'}, {'start': 34, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'station2'}, {'start': 42, 'end': 52, 'type': 'DESC', 'entity': ' should be'}, {'start': 53, 'end': 74, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 74, 'end': 77, 'type': 'DESC', 'entity': ' to'}, {'start': 78, 'end': 79, 'type': 'Parameter', 'entity': '2'}, {'start': 79, 'end': 85, 'type': 'DESC', 'entity': ' miles.'}]"
105,The separation between landmark9 and landmark12 should be greater than or equal to 10.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 32, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark9'}, {'start': 32, 'end': 36, 'type': 'DESC', 'entity': ' and'}, {'start': 37, 'end': 47, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark12'}, {'start': 47, 'end': 57, 'type': 'DESC', 'entity': ' should be'}, {'start': 58, 'end': 79, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 79, 'end': 82, 'type': 'DESC', 'entity': ' to'}, {'start': 83, 'end': 85, 'type': 'Parameter', 'entity': '10'}, {'start': 85, 'end': 85, 'type': 'DESC', 'entity': '.'}]"
106,The length between point6 and point7 should be greater than or equal to 9.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'point6'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'point7'}, {'start': 36, 'end': 46, 'type': 'DESC', 'entity': ' should be'}, {'start': 47, 'end': 68, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 68, 'end': 71, 'type': 'DESC', 'entity': ' to'}, {'start': 72, 'end': 73, 'type': 'Parameter', 'entity': '9'}, {'start': 73, 'end': 73, 'type': 'DESC', 'entity': '.'}]"
107,The required span from month4 to lease3 must measure precisely 32 units.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The required span from'}, {'start': 23, 'end': 29, 'type': 'Dist_Left_Elm_1', 'entity': 'month4'}, {'start': 29, 'end': 32, 'type': 'DESC', 'entity': ' to'}, {'start': 33, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'lease3'}, {'start': 39, 'end': 44, 'type': 'DESC', 'entity': ' must'}, {'start': 45, 'end': 62, 'type': 'DESC', 'entity': 'measure precisely'}, {'start': 63, 'end': 65, 'type': 'Parameter', 'entity': '32'}, {'start': 65, 'end': 71, 'type': 'DESC', 'entity': ' units.'}]"
108,Maintain a gap of exactly 20 units between Q1 and Z.,"[{'start': 0, 'end': 8, 'type': 'DESC', 'entity': 'Maintain'}, {'start': 8, 'end': 25, 'type': 'DESC', 'entity': ' a gap of exactly'}, {'start': 26, 'end': 28, 'type': 'Parameter', 'entity': '20'}, {'start': 28, 'end': 42, 'type': 'DESC', 'entity': ' units between'}, {'start': 43, 'end': 45, 'type': 'Dist_Left_Elm_1', 'entity': 'Q1'}, {'start': 45, 'end': 49, 'type': 'DESC', 'entity': ' and'}, {'start': 50, 'end': 51, 'type': 'Dist_Left_Elm_2', 'entity': 'Z'}, {'start': 51, 'end': 51, 'type': 'DESC', 'entity': '.'}]"
109,"The discrepancy between M5 and M20 should amount to 9, absolute in value.","[{'start': 0, 'end': 23, 'type': 'DESC', 'entity': 'The discrepancy between'}, {'start': 24, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'M5'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 34, 'type': 'Dist_Left_Elm_2', 'entity': 'M20'}, {'start': 35, 'end': 51, 'type': 'DESC', 'entity': 'should amount to'}, {'start': 52, 'end': 53, 'type': 'Parameter', 'entity': '9'}, {'start': 53, 'end': 72, 'type': 'DESC', 'entity': ', absolute in value.'}]"
110,Ensure a distance of 32 is maintained between Point P and Point Q.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'Ensure a distance of'}, {'start': 21, 'end': 23, 'type': 'Parameter', 'entity': '32'}, {'start': 24, 'end': 37, 'type': 'DESC', 'entity': 'is maintained'}, {'start': 37, 'end': 45, 'type': 'DESC', 'entity': ' between'}, {'start': 46, 'end': 53, 'type': 'Dist_Left_Elm_1', 'entity': 'Point P'}, {'start': 53, 'end': 57, 'type': 'DESC', 'entity': ' and'}, {'start': 58, 'end': 65, 'type': 'Dist_Left_Elm_2', 'entity': 'Point Q'}, {'start': 65, 'end': 65, 'type': 'DESC', 'entity': '.'}]"
111,The separation between Node A and Node B must equal 20 units precisely.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 29, 'type': 'Dist_Left_Elm_1', 'entity': 'Node A'}, {'start': 29, 'end': 33, 'type': 'DESC', 'entity': ' and'}, {'start': 34, 'end': 40, 'type': 'Dist_Left_Elm_2', 'entity': 'Node B'}, {'start': 40, 'end': 45, 'type': 'DESC', 'entity': ' must'}, {'start': 46, 'end': 51, 'type': 'DESC', 'entity': 'equal'}, {'start': 52, 'end': 54, 'type': 'Parameter', 'entity': '20'}, {'start': 54, 'end': 70, 'type': 'DESC', 'entity': ' units precisely.'}]"
112,"Keep a gap of exactly 9 units between Element K1 and Element K99, with the absolute difference.","[{'start': 0, 'end': 13, 'type': 'DESC', 'entity': 'Keep a gap of'}, {'start': 14, 'end': 21, 'type': 'DESC', 'entity': 'exactly'}, {'start': 22, 'end': 23, 'type': 'Parameter', 'entity': '9'}, {'start': 23, 'end': 37, 'type': 'DESC', 'entity': ' units between'}, {'start': 38, 'end': 48, 'type': 'Dist_Left_Elm_1', 'entity': 'Element K1'}, {'start': 48, 'end': 52, 'type': 'DESC', 'entity': ' and'}, {'start': 53, 'end': 64, 'type': 'Dist_Left_Elm_2', 'entity': 'Element K99'}, {'start': 64, 'end': 94, 'type': 'DESC', 'entity': ', with the absolute difference.'}]"
113,The required extent from City X to City Y should be exactly 32 kilometers.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The required extent from'}, {'start': 25, 'end': 31, 'type': 'Dist_Left_Elm_1', 'entity': 'City X'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' to'}, {'start': 35, 'end': 41, 'type': 'Dist_Left_Elm_2', 'entity': 'City Y'}, {'start': 41, 'end': 48, 'type': 'DESC', 'entity': ' should'}, {'start': 49, 'end': 59, 'type': 'DESC', 'entity': 'be exactly'}, {'start': 60, 'end': 62, 'type': 'Parameter', 'entity': '32'}, {'start': 62, 'end': 73, 'type': 'DESC', 'entity': ' kilometers.'}]"
114,The interval between Checkpoint A and Checkpoint B must be 20 units long.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The interval between'}, {'start': 21, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'Checkpoint A'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 50, 'type': 'Dist_Left_Elm_2', 'entity': 'Checkpoint B'}, {'start': 51, 'end': 58, 'type': 'DESC', 'entity': 'must be'}, {'start': 59, 'end': 61, 'type': 'Parameter', 'entity': '20'}, {'start': 61, 'end': 72, 'type': 'DESC', 'entity': ' units long.'}]"
115,The absolute difference between Quantity K1 and Quantity K99 should equal 9 units.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The absolute difference between'}, {'start': 32, 'end': 43, 'type': 'Dist_Left_Elm_1', 'entity': 'Quantity K1'}, {'start': 43, 'end': 47, 'type': 'DESC', 'entity': ' and'}, {'start': 48, 'end': 60, 'type': 'Dist_Left_Elm_2', 'entity': 'Quantity K99'}, {'start': 60, 'end': 67, 'type': 'DESC', 'entity': ' should'}, {'start': 68, 'end': 73, 'type': 'DESC', 'entity': 'equal'}, {'start': 74, 'end': 75, 'type': 'Parameter', 'entity': '9'}, {'start': 75, 'end': 81, 'type': 'DESC', 'entity': ' units.'}]"
