,problem,problem_entities
51,The interval between checkpoint 14 and checkpoint 5 ought to be greater than or equal to the interval between checkpoint 3 and checkpoint 7.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The interval between'}, {'start': 21, 'end': 34, 'type': 'Dist_Left_Elm_1', 'entity': 'checkpoint 14'}, {'start': 34, 'end': 38, 'type': 'DESC', 'entity': ' and'}, {'start': 39, 'end': 51, 'type': 'Dist_Left_Elm_2', 'entity': 'checkpoint 5'}, {'start': 51, 'end': 63, 'type': 'DESC', 'entity': ' ought to be'}, {'start': 64, 'end': 85, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 85, 'end': 109, 'type': 'DESC', 'entity': ' to the interval between'}, {'start': 110, 'end': 122, 'type': 'Dist_Right_Elm_1', 'entity': 'checkpoint 3'}, {'start': 122, 'end': 126, 'type': 'DESC', 'entity': ' and'}, {'start': 127, 'end': 139, 'type': 'Dist_Right_Elm_2', 'entity': 'checkpoint 7'}, {'start': 139, 'end': 139, 'type': 'DESC', 'entity': '.'}]"
52,The space separating spot 9 and spot 15 should be greater than or equal to the space separating spot 6 and spot 15.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The space separating'}, {'start': 21, 'end': 27, 'type': 'Dist_Left_Elm_1', 'entity': 'spot 9'}, {'start': 27, 'end': 31, 'type': 'DESC', 'entity': ' and'}, {'start': 32, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'spot 15'}, {'start': 39, 'end': 49, 'type': 'DESC', 'entity': ' should be'}, {'start': 50, 'end': 71, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 71, 'end': 95, 'type': 'DESC', 'entity': ' to the space separating'}, {'start': 96, 'end': 102, 'type': 'Dist_Right_Elm_1', 'entity': 'spot 6'}, {'start': 102, 'end': 106, 'type': 'DESC', 'entity': ' and'}, {'start': 107, 'end': 114, 'type': 'Dist_Right_Elm_2', 'entity': 'spot 15'}, {'start': 114, 'end': 114, 'type': 'DESC', 'entity': '.'}]"
53,The span between node 22 and node 12 must be greater than or equal to the span between node 10 and node 12.,"[{'start': 0, 'end': 16, 'type': 'DESC', 'entity': 'The span between'}, {'start': 17, 'end': 24, 'type': 'Dist_Left_Elm_1', 'entity': 'node 22'}, {'start': 24, 'end': 28, 'type': 'DESC', 'entity': ' and'}, {'start': 29, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'node 12'}, {'start': 36, 'end': 44, 'type': 'DESC', 'entity': ' must be'}, {'start': 45, 'end': 66, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 66, 'end': 86, 'type': 'DESC', 'entity': ' to the span between'}, {'start': 87, 'end': 94, 'type': 'Dist_Right_Elm_1', 'entity': 'node 10'}, {'start': 94, 'end': 98, 'type': 'DESC', 'entity': ' and'}, {'start': 99, 'end': 106, 'type': 'Dist_Right_Elm_2', 'entity': 'node 12'}, {'start': 106, 'end': 106, 'type': 'DESC', 'entity': '.'}]"
54,The distance from destination 11 to destination 4 should be greater than or equal to the distance from destination 8 to destination 6.,"[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The distance from'}, {'start': 18, 'end': 32, 'type': 'Dist_Left_Elm_1', 'entity': 'destination 11'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 49, 'type': 'Dist_Left_Elm_2', 'entity': 'destination 4'}, {'start': 49, 'end': 59, 'type': 'DESC', 'entity': ' should be'}, {'start': 60, 'end': 81, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 81, 'end': 102, 'type': 'DESC', 'entity': ' to the distance from'}, {'start': 103, 'end': 116, 'type': 'Dist_Right_Elm_1', 'entity': 'destination 8'}, {'start': 116, 'end': 119, 'type': 'DESC', 'entity': ' to'}, {'start': 120, 'end': 133, 'type': 'Dist_Right_Elm_2', 'entity': 'destination 6'}, {'start': 133, 'end': 133, 'type': 'DESC', 'entity': '.'}]"
55,The measure of separation between reference point 13 and reference point 5 should be greater than or equal to the measure of separation between reference point 16 and reference point 9.,"[{'start': 0, 'end': 43, 'type': 'DESC', 'entity': 'The measure of separation between reference'}, {'start': 44, 'end': 52, 'type': 'Dist_Left_Elm_1', 'entity': 'point 13'}, {'start': 52, 'end': 66, 'type': 'DESC', 'entity': ' and reference'}, {'start': 67, 'end': 74, 'type': 'Dist_Left_Elm_2', 'entity': 'point 5'}, {'start': 74, 'end': 84, 'type': 'DESC', 'entity': ' should be'}, {'start': 85, 'end': 106, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 106, 'end': 153, 'type': 'DESC', 'entity': ' to the measure of separation between reference'}, {'start': 154, 'end': 162, 'type': 'Dist_Right_Elm_1', 'entity': 'point 16'}, {'start': 162, 'end': 176, 'type': 'DESC', 'entity': ' and reference'}, {'start': 177, 'end': 184, 'type': 'Dist_Right_Elm_2', 'entity': 'point 9'}, {'start': 184, 'end': 184, 'type': 'DESC', 'entity': '.'}]"
56,The length between landmark 19 and landmark 7 should be greater than or equal to the length between landmark 14 and landmark 3.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 30, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark 19'}, {'start': 30, 'end': 34, 'type': 'DESC', 'entity': ' and'}, {'start': 35, 'end': 45, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark 7'}, {'start': 45, 'end': 55, 'type': 'DESC', 'entity': ' should be'}, {'start': 56, 'end': 77, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 77, 'end': 99, 'type': 'DESC', 'entity': ' to the length between'}, {'start': 100, 'end': 111, 'type': 'Dist_Right_Elm_1', 'entity': 'landmark 14'}, {'start': 111, 'end': 115, 'type': 'DESC', 'entity': ' and'}, {'start': 116, 'end': 126, 'type': 'Dist_Right_Elm_2', 'entity': 'landmark 3'}, {'start': 126, 'end': 126, 'type': 'DESC', 'entity': '.'}]"
57,The gap between position 6 and position 11 must be greater than or equal to the gap between position 15 and position 9.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'position 6'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'position 11'}, {'start': 42, 'end': 50, 'type': 'DESC', 'entity': ' must be'}, {'start': 51, 'end': 72, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 72, 'end': 91, 'type': 'DESC', 'entity': ' to the gap between'}, {'start': 92, 'end': 103, 'type': 'Dist_Right_Elm_1', 'entity': 'position 15'}, {'start': 103, 'end': 107, 'type': 'DESC', 'entity': ' and'}, {'start': 108, 'end': 118, 'type': 'Dist_Right_Elm_2', 'entity': 'position 9'}, {'start': 118, 'end': 118, 'type': 'DESC', 'entity': '.'}]"
58,The difference in distance between marker 4 and marker 6 should be greater than or equal to the difference in distance between marker 11 and marker 3.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The difference in distance between'}, {'start': 35, 'end': 43, 'type': 'Dist_Left_Elm_1', 'entity': 'marker 4'}, {'start': 43, 'end': 47, 'type': 'DESC', 'entity': ' and'}, {'start': 48, 'end': 56, 'type': 'Dist_Left_Elm_2', 'entity': 'marker 6'}, {'start': 56, 'end': 66, 'type': 'DESC', 'entity': ' should be'}, {'start': 67, 'end': 88, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 88, 'end': 126, 'type': 'DESC', 'entity': ' to the difference in distance between'}, {'start': 127, 'end': 136, 'type': 'Dist_Right_Elm_1', 'entity': 'marker 11'}, {'start': 136, 'end': 140, 'type': 'DESC', 'entity': ' and'}, {'start': 141, 'end': 149, 'type': 'Dist_Right_Elm_2', 'entity': 'marker 3'}, {'start': 149, 'end': 149, 'type': 'DESC', 'entity': '.'}]"
59,The divergence in length between point 6 and point 9 should be greater than or equal to the divergence in length between point 2 and point 9.,"[{'start': 0, 'end': 32, 'type': 'DESC', 'entity': 'The divergence in length between'}, {'start': 33, 'end': 40, 'type': 'Dist_Left_Elm_1', 'entity': 'point 6'}, {'start': 40, 'end': 44, 'type': 'DESC', 'entity': ' and'}, {'start': 45, 'end': 52, 'type': 'Dist_Left_Elm_2', 'entity': 'point 9'}, {'start': 52, 'end': 62, 'type': 'DESC', 'entity': ' should be'}, {'start': 63, 'end': 84, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 84, 'end': 120, 'type': 'DESC', 'entity': ' to the divergence in length between'}, {'start': 121, 'end': 128, 'type': 'Dist_Right_Elm_1', 'entity': 'point 2'}, {'start': 128, 'end': 132, 'type': 'DESC', 'entity': ' and'}, {'start': 133, 'end': 140, 'type': 'Dist_Right_Elm_2', 'entity': 'point 9'}, {'start': 140, 'end': 140, 'type': 'DESC', 'entity': '.'}]"
60,The dissimilarity in distance between landmark 16 and landmark 9 should be greater than or equal to the dissimilarity in distance between landmark 7 and landmark 22.,"[{'start': 0, 'end': 37, 'type': 'DESC', 'entity': 'The dissimilarity in distance between'}, {'start': 38, 'end': 49, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark 16'}, {'start': 49, 'end': 53, 'type': 'DESC', 'entity': ' and'}, {'start': 54, 'end': 64, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark 9'}, {'start': 64, 'end': 74, 'type': 'DESC', 'entity': ' should be'}, {'start': 75, 'end': 96, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 96, 'end': 137, 'type': 'DESC', 'entity': ' to the dissimilarity in distance between'}, {'start': 138, 'end': 148, 'type': 'Dist_Right_Elm_1', 'entity': 'landmark 7'}, {'start': 148, 'end': 152, 'type': 'DESC', 'entity': ' and'}, {'start': 153, 'end': 164, 'type': 'Dist_Right_Elm_2', 'entity': 'landmark 22'}, {'start': 164, 'end': 164, 'type': 'DESC', 'entity': '.'}]"
61,The variation in separation between spot 11 and spot 8 should be greater than or equal to the variation in separation between spot 6 and spot 14.,"[{'start': 0, 'end': 35, 'type': 'DESC', 'entity': 'The variation in separation between'}, {'start': 36, 'end': 43, 'type': 'Dist_Left_Elm_1', 'entity': 'spot 11'}, {'start': 43, 'end': 47, 'type': 'DESC', 'entity': ' and'}, {'start': 48, 'end': 54, 'type': 'Dist_Left_Elm_2', 'entity': 'spot 8'}, {'start': 54, 'end': 64, 'type': 'DESC', 'entity': ' should be'}, {'start': 65, 'end': 86, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 86, 'end': 125, 'type': 'DESC', 'entity': ' to the variation in separation between'}, {'start': 126, 'end': 132, 'type': 'Dist_Right_Elm_1', 'entity': 'spot 6'}, {'start': 132, 'end': 136, 'type': 'DESC', 'entity': ' and'}, {'start': 137, 'end': 144, 'type': 'Dist_Right_Elm_2', 'entity': 'spot 14'}, {'start': 144, 'end': 144, 'type': 'DESC', 'entity': '.'}]"
62,The contrast in interval between node 19 and node 3 should be greater than or equal to the contrast in interval between node 15 and node 7.,"[{'start': 0, 'end': 32, 'type': 'DESC', 'entity': 'The contrast in interval between'}, {'start': 33, 'end': 40, 'type': 'Dist_Left_Elm_1', 'entity': 'node 19'}, {'start': 40, 'end': 44, 'type': 'DESC', 'entity': ' and'}, {'start': 45, 'end': 51, 'type': 'Dist_Left_Elm_2', 'entity': 'node 3'}, {'start': 51, 'end': 61, 'type': 'DESC', 'entity': ' should be'}, {'start': 62, 'end': 83, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 83, 'end': 119, 'type': 'DESC', 'entity': ' to the contrast in interval between'}, {'start': 120, 'end': 127, 'type': 'Dist_Right_Elm_1', 'entity': 'node 15'}, {'start': 127, 'end': 131, 'type': 'DESC', 'entity': ' and'}, {'start': 132, 'end': 138, 'type': 'Dist_Right_Elm_2', 'entity': 'node 7'}, {'start': 138, 'end': 138, 'type': 'DESC', 'entity': '.'}]"
63,The discrepancy between the length from point 5 to point 13 and the length from point 18 to point 2 should be greater than or equal to.,"[{'start': 0, 'end': 39, 'type': 'DESC', 'entity': 'The discrepancy between the length from'}, {'start': 40, 'end': 47, 'type': 'Dist_Left_Elm_1', 'entity': 'point 5'}, {'start': 47, 'end': 50, 'type': 'DESC', 'entity': ' to'}, {'start': 51, 'end': 59, 'type': 'Dist_Left_Elm_2', 'entity': 'point 13'}, {'start': 59, 'end': 79, 'type': 'DESC', 'entity': ' and the length from'}, {'start': 80, 'end': 88, 'type': 'Dist_Right_Elm_1', 'entity': 'point 18'}, {'start': 88, 'end': 91, 'type': 'DESC', 'entity': ' to'}, {'start': 92, 'end': 99, 'type': 'Dist_Right_Elm_2', 'entity': 'point 2'}, {'start': 99, 'end': 109, 'type': 'DESC', 'entity': ' should be'}, {'start': 110, 'end': 131, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 131, 'end': 134, 'type': 'DESC', 'entity': ' to.'}]"
64,The difference in distance between checkpoint 6 and checkpoint 11 should be greater than or equal to the difference in distance between checkpoint 9 and checkpoint 17.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The difference in distance between'}, {'start': 35, 'end': 47, 'type': 'Dist_Left_Elm_1', 'entity': 'checkpoint 6'}, {'start': 47, 'end': 51, 'type': 'DESC', 'entity': ' and'}, {'start': 52, 'end': 65, 'type': 'Dist_Left_Elm_2', 'entity': 'checkpoint 11'}, {'start': 65, 'end': 75, 'type': 'DESC', 'entity': ' should be'}, {'start': 76, 'end': 97, 'type': 'DESC', 'entity': 'greater than or equal'}, {'start': 97, 'end': 135, 'type': 'DESC', 'entity': ' to the difference in distance between'}, {'start': 136, 'end': 148, 'type': 'Dist_Right_Elm_1', 'entity': 'checkpoint 9'}, {'start': 148, 'end': 152, 'type': 'DESC', 'entity': ' and'}, {'start': 153, 'end': 166, 'type': 'Dist_Right_Elm_2', 'entity': 'checkpoint 17'}, {'start': 166, 'end': 166, 'type': 'DESC', 'entity': '.'}]"
65,The distance between marker 7 and marker 12 must be less than the distance between marker 5 and marker 18.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 29, 'type': 'Dist_Left_Elm_1', 'entity': 'marker 7'}, {'start': 29, 'end': 33, 'type': 'DESC', 'entity': ' and'}, {'start': 34, 'end': 43, 'type': 'Dist_Left_Elm_2', 'entity': 'marker 12'}, {'start': 43, 'end': 51, 'type': 'DESC', 'entity': ' must be'}, {'start': 52, 'end': 61, 'type': 'DESC', 'entity': 'less than'}, {'start': 61, 'end': 82, 'type': 'DESC', 'entity': ' the distance between'}, {'start': 83, 'end': 91, 'type': 'Dist_Right_Elm_1', 'entity': 'marker 5'}, {'start': 91, 'end': 95, 'type': 'DESC', 'entity': ' and'}, {'start': 96, 'end': 105, 'type': 'Dist_Right_Elm_2', 'entity': 'marker 18'}, {'start': 105, 'end': 105, 'type': 'DESC', 'entity': '.'}]"
66,The separation from location 6 to location 11 should be less than the separation from location 3 to location 17.,"[{'start': 0, 'end': 19, 'type': 'DESC', 'entity': 'The separation from'}, {'start': 20, 'end': 30, 'type': 'Dist_Left_Elm_1', 'entity': 'location 6'}, {'start': 30, 'end': 33, 'type': 'DESC', 'entity': ' to'}, {'start': 34, 'end': 45, 'type': 'Dist_Left_Elm_2', 'entity': 'location 11'}, {'start': 45, 'end': 55, 'type': 'DESC', 'entity': ' should be'}, {'start': 56, 'end': 65, 'type': 'DESC', 'entity': 'less than'}, {'start': 65, 'end': 85, 'type': 'DESC', 'entity': ' the separation from'}, {'start': 86, 'end': 96, 'type': 'Dist_Right_Elm_1', 'entity': 'location 3'}, {'start': 96, 'end': 99, 'type': 'DESC', 'entity': ' to'}, {'start': 100, 'end': 111, 'type': 'Dist_Right_Elm_2', 'entity': 'location 17'}, {'start': 111, 'end': 111, 'type': 'DESC', 'entity': '.'}]"
67,The interval between checkpoint 14 and checkpoint 5 ought to be less than the interval between checkpoint 3 and checkpoint 7.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The interval between'}, {'start': 21, 'end': 34, 'type': 'Dist_Left_Elm_1', 'entity': 'checkpoint 14'}, {'start': 34, 'end': 38, 'type': 'DESC', 'entity': ' and'}, {'start': 39, 'end': 51, 'type': 'Dist_Left_Elm_2', 'entity': 'checkpoint 5'}, {'start': 51, 'end': 63, 'type': 'DESC', 'entity': ' ought to be'}, {'start': 64, 'end': 73, 'type': 'DESC', 'entity': 'less than'}, {'start': 73, 'end': 94, 'type': 'DESC', 'entity': ' the interval between'}, {'start': 95, 'end': 107, 'type': 'Dist_Right_Elm_1', 'entity': 'checkpoint 3'}, {'start': 107, 'end': 111, 'type': 'DESC', 'entity': ' and'}, {'start': 112, 'end': 124, 'type': 'Dist_Right_Elm_2', 'entity': 'checkpoint 7'}, {'start': 124, 'end': 124, 'type': 'DESC', 'entity': '.'}]"
68,The space separating spot 9 and spot 15 should be less than the space separating spot 6 and spot 15.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The space separating'}, {'start': 21, 'end': 27, 'type': 'Dist_Left_Elm_1', 'entity': 'spot 9'}, {'start': 27, 'end': 31, 'type': 'DESC', 'entity': ' and'}, {'start': 32, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'spot 15'}, {'start': 39, 'end': 49, 'type': 'DESC', 'entity': ' should be'}, {'start': 50, 'end': 59, 'type': 'DESC', 'entity': 'less than'}, {'start': 59, 'end': 80, 'type': 'DESC', 'entity': ' the space separating'}, {'start': 81, 'end': 87, 'type': 'Dist_Right_Elm_1', 'entity': 'spot 6'}, {'start': 87, 'end': 91, 'type': 'DESC', 'entity': ' and'}, {'start': 92, 'end': 99, 'type': 'Dist_Right_Elm_2', 'entity': 'spot 15'}, {'start': 99, 'end': 99, 'type': 'DESC', 'entity': '.'}]"
69,The span between node 22 and node 12 must be less than the span between node 10 and node 12.,"[{'start': 0, 'end': 16, 'type': 'DESC', 'entity': 'The span between'}, {'start': 17, 'end': 24, 'type': 'Dist_Left_Elm_1', 'entity': 'node 22'}, {'start': 24, 'end': 28, 'type': 'DESC', 'entity': ' and'}, {'start': 29, 'end': 36, 'type': 'Dist_Left_Elm_2', 'entity': 'node 12'}, {'start': 36, 'end': 44, 'type': 'DESC', 'entity': ' must be'}, {'start': 45, 'end': 54, 'type': 'DESC', 'entity': 'less than'}, {'start': 54, 'end': 71, 'type': 'DESC', 'entity': ' the span between'}, {'start': 72, 'end': 79, 'type': 'Dist_Right_Elm_1', 'entity': 'node 10'}, {'start': 79, 'end': 83, 'type': 'DESC', 'entity': ' and'}, {'start': 84, 'end': 91, 'type': 'Dist_Right_Elm_2', 'entity': 'node 12'}, {'start': 91, 'end': 91, 'type': 'DESC', 'entity': '.'}]"
70,The distance from destination 11 to destination 4 should be less than the distance from destination 8 to destination 6.,"[{'start': 0, 'end': 17, 'type': 'DESC', 'entity': 'The distance from'}, {'start': 18, 'end': 32, 'type': 'Dist_Left_Elm_1', 'entity': 'destination 11'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 49, 'type': 'Dist_Left_Elm_2', 'entity': 'destination 4'}, {'start': 49, 'end': 59, 'type': 'DESC', 'entity': ' should be'}, {'start': 60, 'end': 69, 'type': 'DESC', 'entity': 'less than'}, {'start': 69, 'end': 88, 'type': 'DESC', 'entity': ' the distance from '}, {'start': 89, 'end': 101, 'type': 'Dist_Right_Elm_1', 'entity': 'estination 8'}, {'start': 101, 'end': 104, 'type': 'DESC', 'entity': ' to'}, {'start': 105, 'end': 118, 'type': 'Dist_Right_Elm_2', 'entity': 'destination 6'}, {'start': 118, 'end': 118, 'type': 'DESC', 'entity': '.'}]"
71,The measure of separation between reference point 13 and reference point 5 should be less than the measure of separation between reference point 16 and reference point 9.,"[{'start': 0, 'end': 43, 'type': 'DESC', 'entity': 'The measure of separation between reference'}, {'start': 44, 'end': 52, 'type': 'Dist_Left_Elm_1', 'entity': 'point 13'}, {'start': 52, 'end': 66, 'type': 'DESC', 'entity': ' and reference'}, {'start': 67, 'end': 74, 'type': 'Dist_Left_Elm_2', 'entity': 'point 5'}, {'start': 74, 'end': 84, 'type': 'DESC', 'entity': ' should be'}, {'start': 85, 'end': 94, 'type': 'DESC', 'entity': 'less than'}, {'start': 94, 'end': 138, 'type': 'DESC', 'entity': ' the measure of separation between reference'}, {'start': 139, 'end': 147, 'type': 'Dist_Right_Elm_1', 'entity': 'point 16'}, {'start': 147, 'end': 161, 'type': 'DESC', 'entity': ' and reference'}, {'start': 162, 'end': 169, 'type': 'Dist_Right_Elm_2', 'entity': 'point 9'}, {'start': 169, 'end': 169, 'type': 'DESC', 'entity': '.'}]"
72,The length between landmark 19 and landmark 7 should be less than the length between landmark 14 and landmark 3.,"[{'start': 0, 'end': 18, 'type': 'DESC', 'entity': 'The length between'}, {'start': 19, 'end': 30, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark 19'}, {'start': 30, 'end': 34, 'type': 'DESC', 'entity': ' and'}, {'start': 35, 'end': 45, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark 7'}, {'start': 45, 'end': 55, 'type': 'DESC', 'entity': ' should be'}, {'start': 56, 'end': 65, 'type': 'DESC', 'entity': 'less than'}, {'start': 65, 'end': 84, 'type': 'DESC', 'entity': ' the length between'}, {'start': 85, 'end': 96, 'type': 'Dist_Right_Elm_1', 'entity': 'landmark 14'}, {'start': 96, 'end': 100, 'type': 'DESC', 'entity': ' and'}, {'start': 101, 'end': 111, 'type': 'Dist_Right_Elm_2', 'entity': 'landmark 3'}, {'start': 111, 'end': 111, 'type': 'DESC', 'entity': '.'}]"
73,The gap between position 6 and position 11 must be less than the gap between position 15 and position 9.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'position 6'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'position 11'}, {'start': 42, 'end': 50, 'type': 'DESC', 'entity': ' must be'}, {'start': 51, 'end': 60, 'type': 'DESC', 'entity': 'less than'}, {'start': 60, 'end': 76, 'type': 'DESC', 'entity': ' the gap between'}, {'start': 77, 'end': 88, 'type': 'Dist_Right_Elm_1', 'entity': 'position 15'}, {'start': 88, 'end': 92, 'type': 'DESC', 'entity': ' and'}, {'start': 93, 'end': 103, 'type': 'Dist_Right_Elm_2', 'entity': 'position 9'}, {'start': 103, 'end': 103, 'type': 'DESC', 'entity': '.'}]"
74,The difference in distance between marker 4 and marker 6 should be less than the difference in distance between marker 11 and marker 3.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The difference in distance between'}, {'start': 35, 'end': 43, 'type': 'Dist_Left_Elm_1', 'entity': 'marker 4'}, {'start': 43, 'end': 47, 'type': 'DESC', 'entity': ' and'}, {'start': 48, 'end': 56, 'type': 'Dist_Left_Elm_2', 'entity': 'marker 6'}, {'start': 56, 'end': 66, 'type': 'DESC', 'entity': ' should be'}, {'start': 67, 'end': 76, 'type': 'DESC', 'entity': 'less than'}, {'start': 76, 'end': 111, 'type': 'DESC', 'entity': ' the difference in distance between'}, {'start': 112, 'end': 121, 'type': 'Dist_Right_Elm_1', 'entity': 'marker 11'}, {'start': 121, 'end': 125, 'type': 'DESC', 'entity': ' and'}, {'start': 126, 'end': 134, 'type': 'Dist_Right_Elm_2', 'entity': 'marker 3'}, {'start': 134, 'end': 134, 'type': 'DESC', 'entity': '.'}]"
75,The extent of separation between reference spot 13 and reference spot 6 should be less than the extent of separation between reference spot 9 and reference spot 17.,"[{'start': 0, 'end': 42, 'type': 'DESC', 'entity': 'The extent of separation between reference'}, {'start': 43, 'end': 50, 'type': 'Dist_Left_Elm_1', 'entity': 'spot 13'}, {'start': 50, 'end': 64, 'type': 'DESC', 'entity': ' and reference'}, {'start': 65, 'end': 71, 'type': 'Dist_Left_Elm_2', 'entity': 'spot 6'}, {'start': 71, 'end': 81, 'type': 'DESC', 'entity': ' should be'}, {'start': 82, 'end': 91, 'type': 'DESC', 'entity': 'less than'}, {'start': 91, 'end': 134, 'type': 'DESC', 'entity': ' the extent of separation between reference'}, {'start': 135, 'end': 141, 'type': 'Dist_Right_Elm_1', 'entity': 'spot 9'}, {'start': 141, 'end': 155, 'type': 'DESC', 'entity': ' and reference'}, {'start': 156, 'end': 163, 'type': 'Dist_Right_Elm_2', 'entity': 'spot 17'}, {'start': 163, 'end': 163, 'type': 'DESC', 'entity': '.'}]"
76,The discrepancy between the gap from checkpoint 11 to checkpoint 4 and the gap from checkpoint 7 to checkpoint 14 should be noticeable.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The discrepancy between the gap from'}, {'start': 37, 'end': 50, 'type': 'Dist_Left_Elm_1', 'entity': 'checkpoint 11'}, {'start': 50, 'end': 53, 'type': 'DESC', 'entity': ' to'}, {'start': 54, 'end': 66, 'type': 'Dist_Left_Elm_2', 'entity': 'checkpoint 4'}, {'start': 66, 'end': 83, 'type': 'DESC', 'entity': ' and the gap from'}, {'start': 84, 'end': 96, 'type': 'Dist_Right_Elm_1', 'entity': 'checkpoint 7'}, {'start': 96, 'end': 99, 'type': 'DESC', 'entity': ' to'}, {'start': 100, 'end': 113, 'type': 'Dist_Right_Elm_2', 'entity': 'checkpoint 14'}, {'start': 113, 'end': 123, 'type': 'DESC', 'entity': ' should be'}, {'start': 124, 'end': 134, 'type': 'DESC', 'entity': 'noticeable'}, {'start': 134, 'end': 134, 'type': 'DESC', 'entity': '.'}]"
77,The divergence in length between point 6 and point 9 should be less than the divergence in length between point 2 and point 9.,"[{'start': 0, 'end': 32, 'type': 'DESC', 'entity': 'The divergence in length between'}, {'start': 33, 'end': 40, 'type': 'Dist_Left_Elm_1', 'entity': 'point 6'}, {'start': 40, 'end': 44, 'type': 'DESC', 'entity': ' and'}, {'start': 45, 'end': 52, 'type': 'Dist_Left_Elm_2', 'entity': 'point 9'}, {'start': 52, 'end': 62, 'type': 'DESC', 'entity': ' should be'}, {'start': 63, 'end': 72, 'type': 'DESC', 'entity': 'less than'}, {'start': 72, 'end': 105, 'type': 'DESC', 'entity': ' the divergence in length between'}, {'start': 106, 'end': 113, 'type': 'Dist_Right_Elm_1', 'entity': 'point 2'}, {'start': 113, 'end': 117, 'type': 'DESC', 'entity': ' and'}, {'start': 118, 'end': 125, 'type': 'Dist_Right_Elm_2', 'entity': 'point 9'}, {'start': 125, 'end': 125, 'type': 'DESC', 'entity': '.'}]"
78,The dissimilarity in distance between landmark 16 and landmark 9 should be less than the dissimilarity in distance between landmark 7 and landmark 22.,"[{'start': 0, 'end': 37, 'type': 'DESC', 'entity': 'The dissimilarity in distance between'}, {'start': 38, 'end': 49, 'type': 'Dist_Left_Elm_1', 'entity': 'landmark 16'}, {'start': 49, 'end': 53, 'type': 'DESC', 'entity': ' and'}, {'start': 54, 'end': 64, 'type': 'Dist_Left_Elm_2', 'entity': 'landmark 9'}, {'start': 64, 'end': 74, 'type': 'DESC', 'entity': ' should be'}, {'start': 75, 'end': 84, 'type': 'DESC', 'entity': 'less than'}, {'start': 84, 'end': 122, 'type': 'DESC', 'entity': ' the dissimilarity in distance between'}, {'start': 123, 'end': 133, 'type': 'Dist_Right_Elm_1', 'entity': 'landmark 7'}, {'start': 133, 'end': 137, 'type': 'DESC', 'entity': ' and'}, {'start': 138, 'end': 149, 'type': 'Dist_Right_Elm_2', 'entity': 'landmark 22'}, {'start': 149, 'end': 149, 'type': 'DESC', 'entity': '.'}]"
