,problem,problem_entities
44,The distance between node5 and node9 should not exceed 12.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""node5 and node9""}, {""start"": 36, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 44, ""end"": 54, ""type"": ""lt"", ""entity"": ""not exceed""}, {""start"": 55, ""end"": 57, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""12""}, {""start"": 57, ""end"": 57, ""type"": ""DESC"", ""entity"": "".""}]"
45,The measure of separation between vertex4 and vertex8 must be less than 15.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""vertex4 and vertex8""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 62, ""end"": 71, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 72, ""end"": 74, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""15""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
46,The duration from event1 to event3 should be less than 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 34, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""event1 to event3""}, {""start"": 34, ""end"": 44, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 45, ""end"": 54, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 55, ""end"": 56, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 56, ""end"": 62, ""type"": ""DESC"", ""entity"": "" hours.""}]"
47,The gap between cityA and cityB must be less than 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""cityA and cityB""}, {""start"": 31, ""end"": 39, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 40, ""end"": 49, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 50, ""end"": 52, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""50""}, {""start"": 52, ""end"": 63, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
48,The measure of separation between objectA and objectB should be less than 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""objectA and objectB""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 73, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 73, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": "" 5""}, {""start"": 75, ""end"": 81, ""type"": ""DESC"", ""entity"": "" units.""}]"
49,The length between destinationX and destinationY must be less than 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 48, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""destinationX and destinationY""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 66, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 67, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""100""}, {""start"": 70, ""end"": 77, ""type"": ""DESC"", ""entity"": "" meters.""}]"
50,The gap between index3 and index9 should be less than 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 33, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""index3 and index9""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 53, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 54, ""end"": 55, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""6""}, {""start"": 55, ""end"": 55, ""type"": ""DESC"", ""entity"": "".""}]"
51,The distance between station1 and station2 should be less than 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""station1 and station2""}, {""start"": 42, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 53, ""end"": 62, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 63, ""end"": 64, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""2""}, {""start"": 64, ""end"": 70, ""type"": ""DESC"", ""entity"": "" miles.""}]"
52,The separation between landmark9 and landmark12 should be less than 10.,"[{""start"": 0, ""end"": 21, ""type"": ""DESC"", ""entity"": ""The separation betwee""}, {""start"": 22, ""end"": 47, ""type"": ""CONST_ELMS_LEFT"", ""entity"": "" landmark9 and landmark12""}, {""start"": 47, ""end"": 57, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 58, ""end"": 67, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 68, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
53,The length between point6 and point7 should be less than 9.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point6 and point7""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 56, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 57, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
54,The separation between point1 and point3 should be less than or equal to 7.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point1 and point3""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 69, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 69, ""end"": 72, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 73, ""end"": 74, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
55,The gap from location1 to location2 must be less than or equal to 9.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The gap from""}, {""start"": 13, ""end"": 35, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""location1 to location2""}, {""start"": 35, ""end"": 43, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 44, ""end"": 62, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 62, ""end"": 65, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 66, ""end"": 67, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 67, ""end"": 67, ""type"": ""DESC"", ""entity"": "".""}]"
56,The measure of separation between reference point1 and reference point2 should be less than or equal to 8.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 71, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""reference point1 and reference point2""}, {""start"": 71, ""end"": 81, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 82, ""end"": 100, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 100, ""end"": 103, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 104, ""end"": 105, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""8""}, {""start"": 105, ""end"": 105, ""type"": ""DESC"", ""entity"": "".""}]"
57,The length between landmark3 and landmark4 must be less than or equal to 10.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""landmark3 and landmark4""}, {""start"": 42, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 51, ""end"": 69, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 69, ""end"": 72, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 73, ""end"": 75, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
58,The gap between position3 and position8 should be less than or equal to 20.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 39, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""position3 and position8""}, {""start"": 39, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 50, ""end"": 68, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 68, ""end"": 71, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 72, ""end"": 74, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""20""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
59,The distance between marker1 and marker2 should be less than or equal to 0.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""marker1 and marker2""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 69, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 69, ""end"": 72, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 73, ""end"": 74, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""0""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
60,The separation between reference spot3 and reference spot7 should be less than or equal to 3.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 58, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""reference spot3 and reference spot7""}, {""start"": 58, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 69, ""end"": 87, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 87, ""end"": 90, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 91, ""end"": 92, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""3""}, {""start"": 92, ""end"": 92, ""type"": ""DESC"", ""entity"": "".""}]"
61,The length between point2 and point3 should be less than or equal to 8.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point2 and point3""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 65, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 65, ""end"": 68, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 69, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""8""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
63,The measure of separation between vertex4 and vertex8 must be less than or equal to 15.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""vertex4 and vertex8""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 62, ""end"": 80, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 80, ""end"": 83, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 84, ""end"": 86, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""15""}, {""start"": 86, ""end"": 86, ""type"": ""DESC"", ""entity"": "".""}]"
64,The duration from event1 to event3 should be less than or equal to 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 34, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""event1 to event3""}, {""start"": 34, ""end"": 44, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 45, ""end"": 63, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 63, ""end"": 66, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 67, ""end"": 68, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 68, ""end"": 74, ""type"": ""DESC"", ""entity"": "" hours.""}]"
65,The gap between cityA and cityB must be less than or equal to 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""cityA and cityB""}, {""start"": 31, ""end"": 39, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 40, ""end"": 58, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 58, ""end"": 61, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 62, ""end"": 64, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""50""}, {""start"": 64, ""end"": 75, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
66,The measure of separation between objectA and objectB should be less than or equal to 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""objectA and objectB""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 82, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 82, ""end"": 85, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 86, ""end"": 87, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""5""}, {""start"": 87, ""end"": 93, ""type"": ""DESC"", ""entity"": "" units.""}]"
67,The length between destinationX and destinationY must be less than or equal to 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 48, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""destinationX and destinationY""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 75, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 75, ""end"": 78, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 79, ""end"": 82, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""100""}, {""start"": 82, ""end"": 89, ""type"": ""DESC"", ""entity"": "" meters.""}]"
68,The gap between index3 and index9 should be less than or equal to 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 33, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""index3 and index9""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 62, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 62, ""end"": 65, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 66, ""end"": 67, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""6""}, {""start"": 67, ""end"": 67, ""type"": ""DESC"", ""entity"": "".""}]"
69,The distance between station1 and station2 should be less than or equal to 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""station1 and station2""}, {""start"": 42, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 53, ""end"": 71, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 71, ""end"": 74, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 75, ""end"": 76, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""2""}, {""start"": 76, ""end"": 82, ""type"": ""DESC"", ""entity"": "" miles.""}]"
70,The separation between landmark9 and landmark12 should be less than or equal to 10.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 47, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""landmark9 and landmark12""}, {""start"": 47, ""end"": 57, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 58, ""end"": 76, ""type"": ""le"", ""entity"": ""less than or equal""}, {""start"": 76, ""end"": 79, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 80, ""end"": 82, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 82, ""end"": 82, ""type"": ""DESC"", ""entity"": "".""}]"
71,The length between point6 and point7 should be less than or equal to 9.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point6 and point7""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 64, ""type"": ""le"", ""entity"": ""less than or equa""}, {""start"": 64, ""end"": 68, ""type"": ""DESC"", ""entity"": ""l to""}, {""start"": 69, ""end"": 70, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 70, ""end"": 70, ""type"": ""DESC"", ""entity"": "".""}]"
72,The separation between point1 and point3 should be greater than 7.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point1 and point3""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 63, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 64, ""end"": 65, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
73,The gap from location1 to location2 must be greater than 9.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The gap from""}, {""start"": 13, ""end"": 35, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""location1 to location2""}, {""start"": 35, ""end"": 43, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 44, ""end"": 56, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 57, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""9""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
74,The measure of separation between reference point1 and reference point2 should be greater than 8.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 71, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""reference point1 and reference point2""}, {""start"": 71, ""end"": 81, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 82, ""end"": 94, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 95, ""end"": 96, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""8""}, {""start"": 96, ""end"": 96, ""type"": ""DESC"", ""entity"": "".""}]"
75,The length between landmark3 and landmark4 must be greater than 10.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""landmark3 and landmark4""}, {""start"": 42, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 51, ""end"": 63, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 64, ""end"": 66, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""10""}, {""start"": 66, ""end"": 66, ""type"": ""DESC"", ""entity"": "".""}]"
76,The gap between position3 and position8 should be greater than 20.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""position3 and position8 ""}, {""start"": 40, ""end"": 49, ""type"": ""DESC"", ""entity"": ""should be""}, {""start"": 50, ""end"": 62, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 63, ""end"": 65, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""20""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
77,The distance between marker1 and marker2 should be greater than 0.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 40, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""marker1 and marker2""}, {""start"": 40, ""end"": 50, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 51, ""end"": 63, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 64, ""end"": 65, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""0""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
78,The separation between reference spot3 and reference spot7 should be greater than 3.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 58, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""reference spot3 and reference spot7""}, {""start"": 58, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 69, ""end"": 81, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 82, ""end"": 83, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""3""}, {""start"": 83, ""end"": 83, ""type"": ""DESC"", ""entity"": "".""}]"
79,The length between point2 and point3 should be greater than 8.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""point2 and point3""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 59, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 60, ""end"": 61, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""8""}, {""start"": 61, ""end"": 61, ""type"": ""DESC"", ""entity"": "".""}]"
80,The distance between node5 and node9 should exceed 12.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 36, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""node5 and node9""}, {""start"": 36, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 44, ""end"": 50, ""type"": ""gt"", ""entity"": ""exceed""}, {""start"": 51, ""end"": 53, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""12""}, {""start"": 53, ""end"": 53, ""type"": ""DESC"", ""entity"": "".""}]"
81,The measure of separation between vertex4 and vertex8 must be greater than 15.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""vertex4 and vertex8""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 62, ""end"": 74, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 75, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""15""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
82,The duration from event1 to event3 should exceed 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 34, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""event1 to event3""}, {""start"": 34, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 42, ""end"": 48, ""type"": ""gt"", ""entity"": ""exceed""}, {""start"": 49, ""end"": 50, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""7""}, {""start"": 50, ""end"": 56, ""type"": ""DESC"", ""entity"": "" hours.""}]"
83,The gap between cityA and cityB must be greater than 50 kilometers.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""cityA and cityB""}, {""start"": 31, ""end"": 39, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 40, ""end"": 52, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 53, ""end"": 55, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""50""}, {""start"": 55, ""end"": 66, ""type"": ""DESC"", ""entity"": "" kilometers.""}]"
84,The measure of separation between objectA and objectB should be greater than 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 53, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""objectA and objectB""}, {""start"": 53, ""end"": 63, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 64, ""end"": 76, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 77, ""end"": 78, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""5""}, {""start"": 78, ""end"": 84, ""type"": ""DESC"", ""entity"": "" units.""}]"
85,The length between destinationX and destinationY must be greater than 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 48, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""destinationX and destinationY""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 69, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 70, ""end"": 73, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""100""}, {""start"": 73, ""end"": 80, ""type"": ""DESC"", ""entity"": "" meters.""}]"
86,The gap between index3 and index9 should be greater than 6.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 33, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""index3 and index9""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 56, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 57, ""end"": 58, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""6""}, {""start"": 58, ""end"": 58, ""type"": ""DESC"", ""entity"": "".""}]"
87,The distance between station1 and station2 should be greater than 2 miles.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 42, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""station1 and station2""}, {""start"": 42, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 53, ""end"": 65, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 66, ""end"": 67, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""2""}, {""start"": 67, ""end"": 73, ""type"": ""DESC"", ""entity"": "" miles.""}]"
