,problem,problem_entities
45,ruer should be slower than r5.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ruer""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 26, ""type"": ""lt"", ""entity"": ""slower than""}, {""start"": 27, ""end"": 29, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""r5""}, {""start"": 29, ""end"": 29, ""type"": ""DESC"", ""entity"": "".""}]"
46,meof should be fewer than zl4.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""meof""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 25, ""type"": ""lt"", ""entity"": ""fewer than""}, {""start"": 26, ""end"": 29, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""zl4""}, {""start"": 29, ""end"": 29, ""type"": ""DESC"", ""entity"": "".""}]"
47,IQ3 should be lower than the IQ7.,"[{""start"": 0, ""end"": 3, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""IQ3""}, {""start"": 3, ""end"": 13, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 14, ""end"": 24, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 24, ""end"": 28, ""type"": ""DESC"", ""entity"": "" the""}, {""start"": 29, ""end"": 32, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""IQ7""}, {""start"": 32, ""end"": 32, ""type"": ""DESC"", ""entity"": "".""}]"
48,The price1 should be less than the price9.,"[{""start"": 0, ""end"": 3, ""type"": ""DESC"", ""entity"": ""The""}, {""start"": 4, ""end"": 10, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""price1""}, {""start"": 10, ""end"": 20, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 21, ""end"": 30, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" the""}, {""start"": 35, ""end"": 41, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""price9""}, {""start"": 41, ""end"": 41, ""type"": ""DESC"", ""entity"": "".""}]"
49,b2 should be less than hez.,"[{""start"": 0, ""end"": 2, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""b2""}, {""start"": 2, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 13, ""end"": 22, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 23, ""end"": 26, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""hez""}, {""start"": 26, ""end"": 26, ""type"": ""DESC"", ""entity"": "".""}]"
50,pt1 should be shorter than poi2.,"[{""start"": 0, ""end"": 3, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""pt1""}, {""start"": 3, ""end"": 13, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 14, ""end"": 26, ""type"": ""lt"", ""entity"": ""shorter than""}, {""start"": 27, ""end"": 31, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""poi2""}, {""start"": 31, ""end"": 31, ""type"": ""DESC"", ""entity"": "".""}]"
51,ratigie should be lower than tra6.,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ratigie""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 28, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 29, ""end"": 33, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""tra6""}, {""start"": 33, ""end"": 33, ""type"": ""DESC"", ""entity"": "".""}]"
52,ength should be shorter than thlengt.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ength""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 28, ""type"": ""lt"", ""entity"": ""shorter than""}, {""start"": 29, ""end"": 36, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""thlengt""}, {""start"": 36, ""end"": 36, ""type"": ""DESC"", ""entity"": "".""}]"
53,speed1 should be slower than speed4.,"[{""start"": 0, ""end"": 6, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""speed1""}, {""start"": 6, ""end"": 16, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 17, ""end"": 28, ""type"": ""lt"", ""entity"": ""slower than""}, {""start"": 29, ""end"": 35, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""speed4""}, {""start"": 35, ""end"": 35, ""type"": ""DESC"", ""entity"": "".""}]"
54,age21 should be younger than age54.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""age21""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 28, ""type"": ""lt"", ""entity"": ""younger than""}, {""start"": 29, ""end"": 34, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""age54""}, {""start"": 34, ""end"": 34, ""type"": ""DESC"", ""entity"": "".""}]"
55,budget should be lower than t0jZ3.,"[{""start"": 0, ""end"": 6, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""budget""}, {""start"": 6, ""end"": 16, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 17, ""end"": 27, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 28, ""end"": 33, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""t0jZ3""}, {""start"": 33, ""end"": 33, ""type"": ""DESC"", ""entity"": "".""}]"
56,height1 should be shorter than height,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""height1""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 30, ""type"": ""lt"", ""entity"": ""shorter than""}, {""start"": 31, ""end"": 37, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""height""}, {""start"": 37, ""end"": 36, ""type"": ""DESC"", ""entity"": """"}]"
57,volu should be less than the vol23,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""volu""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 24, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 24, ""end"": 28, ""type"": ""DESC"", ""entity"": "" the""}, {""start"": 29, ""end"": 34, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""vol23""}, {""start"": 34, ""end"": 33, ""type"": ""DESC"", ""entity"": """"}]"
58,izodsz should be lower than cken78.,"[{""start"": 0, ""end"": 6, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""izodsz""}, {""start"": 6, ""end"": 16, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 17, ""end"": 27, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 28, ""end"": 34, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""cken78""}, {""start"": 34, ""end"": 34, ""type"": ""DESC"", ""entity"": "".""}]"
59,scoeam24 should be less than dfe452.,"[{""start"": 0, ""end"": 8, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""scoeam24""}, {""start"": 8, ""end"": 18, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 19, ""end"": 28, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 29, ""end"": 35, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""dfe452""}, {""start"": 35, ""end"": 35, ""type"": ""DESC"", ""entity"": "".""}]"
60,attendent should be lower than Wxqsd.,"[{""start"": 0, ""end"": 9, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""attendent""}, {""start"": 9, ""end"": 19, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 20, ""end"": 30, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 31, ""end"": 36, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""Wxqsd""}, {""start"": 36, ""end"": 36, ""type"": ""DESC"", ""entity"": "".""}]"
61,epergine should be less than ine6.,"[{""start"": 0, ""end"": 8, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""epergine""}, {""start"": 8, ""end"": 18, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 19, ""end"": 28, ""type"": ""lt"", ""entity"": ""less than""}, {""start"": 29, ""end"": 33, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""ine6""}, {""start"": 33, ""end"": 33, ""type"": ""DESC"", ""entity"": "".""}]"
62,brightf should be lower than dsrf.,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""brightf""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 28, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 29, ""end"": 33, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""dsrf""}, {""start"": 33, ""end"": 33, ""type"": ""DESC"", ""entity"": "".""}]"
63,Tudnt should be lower than thZE12.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Tudnt""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 26, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 27, ""end"": 33, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""thZE12""}, {""start"": 33, ""end"": 33, ""type"": ""DESC"", ""entity"": "".""}]"
64,knnel should be fewer than oqm.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""knnel""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 26, ""type"": ""lt"", ""entity"": ""fewer than""}, {""start"": 27, ""end"": 30, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""oqm""}, {""start"": 30, ""end"": 30, ""type"": ""DESC"", ""entity"": "".""}]"
65,The level of pollution in city1 should be lower than the level of pollution in city4.,"[{""start"": 0, ""end"": 25, ""type"": ""DESC"", ""entity"": ""The level of pollution in""}, {""start"": 26, ""end"": 31, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""city1""}, {""start"": 31, ""end"": 41, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 42, ""end"": 52, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 52, ""end"": 78, ""type"": ""DESC"", ""entity"": "" the level of pollution in""}, {""start"": 79, ""end"": 84, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""city4""}, {""start"": 84, ""end"": 84, ""type"": ""DESC"", ""entity"": "".""}]"
66,inom1 should be lower than ld6.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""inom1""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 26, ""type"": ""lt"", ""entity"": ""lower than""}, {""start"": 27, ""end"": 30, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""ld6""}, {""start"": 30, ""end"": 30, ""type"": ""DESC"", ""entity"": "".""}]"
67,The age of hGF1 should be greater than or equal to the age of g4FC.,"[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""The age of""}, {""start"": 11, ""end"": 15, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""hGF1""}, {""start"": 15, ""end"": 25, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 26, ""end"": 50, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 50, ""end"": 61, ""type"": ""DESC"", ""entity"": "" the age of""}, {""start"": 62, ""end"": 66, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""g4FC""}, {""start"": 66, ""end"": 66, ""type"": ""DESC"", ""entity"": "".""}]"
68,The quantity of supplies 2 should be greater than or equal to the quantity of supplies 90.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The quantity of""}, {""start"": 16, ""end"": 26, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""supplies 2""}, {""start"": 26, ""end"": 36, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 37, ""end"": 61, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 61, ""end"": 77, ""type"": ""DESC"", ""entity"": "" the quantity of""}, {""start"": 78, ""end"": 89, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""supplies 90""}, {""start"": 89, ""end"": 89, ""type"": ""DESC"", ""entity"": "".""}]"
69,priem4 should be greater than or equal to teeem.,"[{""start"": 0, ""end"": 6, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""priem4""}, {""start"": 6, ""end"": 16, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 17, ""end"": 41, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 42, ""end"": 47, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""teeem""}, {""start"": 47, ""end"": 47, ""type"": ""DESC"", ""entity"": "".""}]"
70,Thin312 should be greater than or equal to tain476.,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Thin312""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 42, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 43, ""end"": 50, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""tain476""}, {""start"": 50, ""end"": 50, ""type"": ""DESC"", ""entity"": "".""}]"
71,dught82 should be greater than ight.,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""dught82""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 30, ""type"": ""gt"", ""entity"": ""greater than""}, {""start"": 31, ""end"": 35, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""ight""}, {""start"": 35, ""end"": 35, ""type"": ""DESC"", ""entity"": "".""}]"
72,The temperature in y1 should be higher than or equal to the temperature in y2.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The temperature in""}, {""start"": 19, ""end"": 21, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""y1""}, {""start"": 21, ""end"": 31, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 32, ""end"": 55, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 55, ""end"": 74, ""type"": ""DESC"", ""entity"": "" the temperature in""}, {""start"": 75, ""end"": 77, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""y2""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
73,The sales of bd should be greater than or equal to the sales of me200.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The sales of""}, {""start"": 13, ""end"": 15, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""bd""}, {""start"": 15, ""end"": 25, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 26, ""end"": 50, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 50, ""end"": 63, ""type"": ""DESC"", ""entity"": "" the sales of""}, {""start"": 64, ""end"": 69, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""me200""}, {""start"": 69, ""end"": 69, ""type"": ""DESC"", ""entity"": "".""}]"
74,ofry3 should surpass or equal he.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ofry3""}, {""start"": 5, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 13, ""end"": 29, ""type"": ""ge"", ""entity"": ""surpass or equal""}, {""start"": 30, ""end"": 32, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""he""}, {""start"": 32, ""end"": 32, ""type"": ""DESC"", ""entity"": "".""}]"
75,marrr should be faster than or equal to the5.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""marrr""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 39, ""type"": ""ge"", ""entity"": ""faster than or equal to""}, {""start"": 40, ""end"": 44, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""the5""}, {""start"": 44, ""end"": 44, ""type"": ""DESC"", ""entity"": "".""}]"
76,tdz1 should be greater than or equal to the number of likes on pdze2.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""tdz1""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 39, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 39, ""end"": 62, ""type"": ""DESC"", ""entity"": "" the number of likes on""}, {""start"": 63, ""end"": 68, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""pdze2""}, {""start"": 68, ""end"": 68, ""type"": ""DESC"", ""entity"": "".""}]"
77,score3 should be higher than or equal to score7.,"[{""start"": 0, ""end"": 6, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""score3""}, {""start"": 6, ""end"": 16, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 17, ""end"": 40, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 41, ""end"": 47, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""score7""}, {""start"": 47, ""end"": 47, ""type"": ""DESC"", ""entity"": "".""}]"
78,efk2 should be greater than or equal to efl.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""efk2""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 39, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 40, ""end"": 43, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""efl""}, {""start"": 43, ""end"": 43, ""type"": ""DESC"", ""entity"": "".""}]"
79,boza should be greater than or equal to opl2.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""boza""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 39, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 40, ""end"": 44, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""opl2""}, {""start"": 44, ""end"": 44, ""type"": ""DESC"", ""entity"": "".""}]"
80,distance3 should be greater than or equal to distance2,"[{""start"": 0, ""end"": 9, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""distance3""}, {""start"": 9, ""end"": 19, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 20, ""end"": 44, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 45, ""end"": 54, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""distance2""}, {""start"": 54, ""end"": 53, ""type"": ""DESC"", ""entity"": """"}]"
81,ie1 should be higher than or equal to ze1.,"[{""start"": 0, ""end"": 3, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ie1""}, {""start"": 3, ""end"": 13, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 14, ""end"": 37, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 38, ""end"": 41, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""ze1""}, {""start"": 41, ""end"": 41, ""type"": ""DESC"", ""entity"": "".""}]"
82,ng2 should be longer than or equal to g8.,"[{""start"": 0, ""end"": 3, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ng2""}, {""start"": 3, ""end"": 13, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 14, ""end"": 37, ""type"": ""ge"", ""entity"": ""longer than or equal to""}, {""start"": 38, ""end"": 40, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""g8""}, {""start"": 40, ""end"": 40, ""type"": ""DESC"", ""entity"": "".""}]"
83,speed2 should be greater than or equal to speed4.,"[{""start"": 0, ""end"": 6, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""speed2""}, {""start"": 6, ""end"": 16, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 17, ""end"": 41, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 42, ""end"": 48, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""speed4""}, {""start"": 48, ""end"": 48, ""type"": ""DESC"", ""entity"": "".""}]"
84,erson should be greater than or equal to thgeon.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""erson""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 40, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 41, ""end"": 47, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""thgeon""}, {""start"": 47, ""end"": 47, ""type"": ""DESC"", ""entity"": "".""}]"
85,oject should exceed or equal ozfk.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""oject""}, {""start"": 5, ""end"": 12, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 13, ""end"": 28, ""type"": ""ge"", ""entity"": ""exceed or equal""}, {""start"": 29, ""end"": 33, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""ozfk""}, {""start"": 33, ""end"": 33, ""type"": ""DESC"", ""entity"": "".""}]"
86,e121 should be greater than or equal to eee092.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""e121""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 39, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 40, ""end"": 46, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""eee092""}, {""start"": 46, ""end"": 46, ""type"": ""DESC"", ""entity"": "".""}]"
87,Thner should be greater than or equal to enr3.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Thner""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 40, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 41, ""end"": 45, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""enr3""}, {""start"": 45, ""end"": 45, ""type"": ""DESC"", ""entity"": "".""}]"
88,Tye0987 should be higher than or equal to hfrt65.,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Tye0987""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 41, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 42, ""end"": 48, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""hfrt65""}, {""start"": 48, ""end"": 48, ""type"": ""DESC"", ""entity"": "".""}]"
89,Theam45 should be greater than or equal to hdz8.,"[{""start"": 0, ""end"": 7, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""Theam45""}, {""start"": 7, ""end"": 17, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 18, ""end"": 42, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 43, ""end"": 47, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""hdz8""}, {""start"": 47, ""end"": 47, ""type"": ""DESC"", ""entity"": "".""}]"
90,ateve should be higher than or equal to mrgl876.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""ateve""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 39, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 40, ""end"": 47, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""mrgl876""}, {""start"": 47, ""end"": 47, ""type"": ""DESC"", ""entity"": "".""}]"
91,dz567 should be greater than or equal to nfehy976.,"[{""start"": 0, ""end"": 5, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""dz567""}, {""start"": 5, ""end"": 15, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 16, ""end"": 40, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 41, ""end"": 49, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""nfehy976""}, {""start"": 49, ""end"": 49, ""type"": ""DESC"", ""entity"": "".""}]"
92,D8JU should be greater than or equal to tght02.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""D8JU""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 39, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 40, ""end"": 46, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""tght02""}, {""start"": 46, ""end"": 46, ""type"": ""DESC"", ""entity"": "".""}]"
93,zfk should be higher than or equal to v32.,"[{""start"": 0, ""end"": 3, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""zfk""}, {""start"": 3, ""end"": 13, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 14, ""end"": 37, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 38, ""end"": 41, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""v32""}, {""start"": 41, ""end"": 41, ""type"": ""DESC"", ""entity"": "".""}]"
94,bers should be higher than or equal to vel.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""bers""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 38, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 39, ""end"": 42, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""vel""}, {""start"": 42, ""end"": 42, ""type"": ""DESC"", ""entity"": "".""}]"
95,The level of pollution in fkj should be greater than or equal to the level of pollution in ad4.,"[{""start"": 0, ""end"": 25, ""type"": ""DESC"", ""entity"": ""The level of pollution in""}, {""start"": 26, ""end"": 29, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""fkj""}, {""start"": 29, ""end"": 39, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 40, ""end"": 64, ""type"": ""ge"", ""entity"": ""greater than or equal to""}, {""start"": 64, ""end"": 90, ""type"": ""DESC"", ""entity"": "" the level of pollution in""}, {""start"": 91, ""end"": 94, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""ad4""}, {""start"": 94, ""end"": 94, ""type"": ""DESC"", ""entity"": "".""}]"
96,cTz1 should be higher than or equal to oiu.,"[{""start"": 0, ""end"": 4, ""type"": ""CONST_ELMS_LEFT"", ""entity"": ""cTz1""}, {""start"": 4, ""end"": 14, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 15, ""end"": 38, ""type"": ""ge"", ""entity"": ""higher than or equal to""}, {""start"": 39, ""end"": 42, ""type"": ""CONST_ELMS_RIGHT"", ""entity"": ""oiu""}, {""start"": 42, ""end"": 42, ""type"": ""DESC"", ""entity"": "".""}]"
